,Depth CSF-B (m),NGR total counts (cps)
3315,328.81,54.967
3316,328.91,54.028999999999996
3317,329.01,52.199
3318,329.11,51.196000000000005
3319,329.21,46.486999999999995
3320,329.31,46.254
3321,329.41,45.123999999999995
3322,333.0,42.431999999999995
3323,333.1,42.108999999999995
3324,333.2,45.468999999999994
3325,333.3,46.861999999999995
3326,333.4,45.528
3327,333.5,45.123999999999995
3328,333.6,43.588
3329,333.7,41.38399999999999
3330,333.8,40.942
3331,333.9,41.446000000000005
3332,334.0,41.916000000000004
3333,334.1,41.913000000000004
3334,334.2,40.564
3335,334.3,35.925
3336,342.7,49.263000000000005
3337,342.8,52.251000000000005
3338,342.9,51.549
3339,343.0,55.498999999999995
3340,343.1,59.551
3341,343.2,60.478
3342,343.3,58.948
3343,343.4,59.651
3344,343.5,58.931999999999995
3345,343.6,59.599
3346,343.7,60.183
3347,343.8,58.34
3348,343.9,58.435
3349,344.0,54.18600000000001
3350,344.2,59.015
3351,344.3,55.586999999999996
3352,344.4,55.099
3353,344.5,56.07899999999999
3354,344.6,55.74100000000001
3355,344.7,54.644
3356,344.8,52.658
3357,344.9,51.81399999999999
3358,345.0,51.356
3359,345.1,48.516000000000005
3360,345.2,48.776
3361,345.3,50.526
3362,345.4,51.86600000000001
3363,345.5,49.316
3364,345.6,47.653999999999996
3365,345.7,46.891999999999996
3366,345.7,46.211000000000006
3367,345.8,47.63399999999999
3368,345.9,47.93899999999999
3369,346.0,50.809
3370,346.1,51.556999999999995
3371,346.2,54.507
3372,346.3,51.916000000000004
3373,346.4,50.732
3374,352.4,54.625
3375,352.5,53.516000000000005
3376,352.6,56.813
3377,352.7,63.571999999999996
3378,352.8,61.181000000000004
3379,352.9,63.708
3380,353.0,62.238
3381,353.1,61.718
3382,353.2,60.608999999999995
3383,353.3,63.262
3384,353.4,61.52
3385,353.5,62.986000000000004
3386,353.6,61.208999999999996
3387,353.7,61.782
3388,353.8,63.501000000000005
3389,353.9,66.183
3390,353.9,59.974
3391,354.0,59.707
3392,354.1,57.339
3393,354.2,61.089
3394,354.3,58.49100000000001
3395,354.4,60.614
3396,354.5,56.881
3397,354.6,52.778
3398,354.7,47.896
3399,354.8,48.576
3400,354.9,52.943000000000005
3401,355.0,60.696000000000005
3402,355.1,61.349
3403,355.2,60.278999999999996
3404,355.3,58.629
3405,355.4,60.239
3406,355.4,58.666000000000004
3407,355.5,57.978
3408,355.6,58.213
3409,355.7,60.599
3410,355.8,58.838
3411,355.9,59.544
3412,356.0,59.641000000000005
3413,356.1,61.138000000000005
3414,356.2,60.726000000000006
3415,356.3,61.479
3416,356.4,60.24
3417,356.5,61.47
3418,356.6,60.265
3419,356.7,63.425
3420,356.9,57.59
3421,357.0,55.093
3422,357.1,50.398999999999994
3423,357.2,47.156000000000006
3424,357.3,43.653999999999996
3425,357.4,44.911
3426,357.5,44.784
3427,357.6,47.371
3428,357.7,48.748999999999995
3429,357.8,48.409
3430,357.9,47.52
3431,358.0,54.79600000000001
3432,358.1,48.251999999999995
3433,358.2,38.292
3434,358.3,37.099000000000004
3435,358.4,39.305
3436,358.4,38.391999999999996
3437,358.5,37.427
3438,358.6,38.719
3439,358.7,41.86600000000001
3440,358.8,52.17100000000001
3441,358.9,57.141000000000005
3442,359.0,55.918
3443,359.1,56.308
3444,359.2,55.922
3445,359.3,55.316
3446,359.4,55.76
3447,359.5,55.426
3448,359.6,54.001999999999995
3449,359.7,54.276
3450,359.8,55.711000000000006
3451,359.9,54.39
3452,359.9,56.181000000000004
3453,360.0,56.64
3454,360.1,54.82899999999999
3455,360.2,56.516000000000005
3456,360.3,54.913999999999994
3457,360.4,56.528
3458,360.5,54.013999999999996
3459,360.6,53.551
3460,360.7,52.468
3461,360.8,51.645
3462,360.8,56.486000000000004
3463,360.9,53.729
3464,361.0,55.303000000000004
3465,361.1,55.882
3466,361.2,56.413999999999994
3467,361.3,54.424
3468,361.4,52.273999999999994
3469,361.5,47.388999999999996
3470,362.1,45.708999999999996
3471,362.2,43.887
3472,362.3,46.04600000000001
3473,362.4,52.506
3474,362.5,54.674
3475,362.6,58.193999999999996
3476,362.7,60.56100000000001
3477,362.8,64.268
3478,362.9,60.43899999999999
3479,363.0,55.022
3480,363.1,43.78
3481,363.2,36.01
3482,363.3,34.199
3483,363.4,34.043
3484,363.5,31.798000000000002
3485,371.8,38.021
3486,371.86699999999996,45.403
3487,371.93300000000005,53.239
3488,372.0,56.248999999999995
3489,372.066,55.63399999999999
3490,372.13300000000004,43.354
3491,372.2,31.428
3492,372.26599999999996,40.371
3493,372.333,56.119
3494,372.399,62.256
3495,372.466,62.566
3496,372.533,62.99
3497,372.599,62.352
3498,372.666,62.466
3499,372.73199999999997,61.333999999999996
3500,372.79900000000004,64.925
3501,372.79900000000004,63.549
3502,372.79900000000004,63.236000000000004
3503,372.866,58.783
3504,372.866,58.247
3505,372.93199999999996,59.423
3506,372.93199999999996,58.849
3507,372.999,59.718999999999994
3508,372.999,60.042
3509,373.065,59.408
3510,373.065,60.321000000000005
3511,373.13199999999995,59.938
3512,373.13199999999995,60.261
3513,373.19800000000004,58.908
3514,373.19800000000004,59.141000000000005
3515,373.265,56.583999999999996
3516,373.265,57.751000000000005
3517,373.33099999999996,54.226000000000006
3518,373.33099999999996,53.626000000000005
3519,373.398,48.792
3520,373.398,48.106
3521,373.464,43.336000000000006
3522,373.464,42.28
3523,373.531,36.566
3524,373.531,36.77
3525,373.597,35.248000000000005
3526,373.597,33.727
3527,373.664,35.452
3528,373.664,31.331999999999997
3529,373.79699999999997,35.412
3530,373.86400000000003,34.41
3531,373.93,34.766
3532,373.99699999999996,36.819
3533,374.06300000000005,37.681
3534,374.13,36.914
3535,374.19699999999995,36.954
3536,374.26300000000003,37.381
3537,374.33,38.122
3538,374.39599999999996,37.391999999999996
3539,374.463,38.606
3540,374.53,38.906
3541,374.596,36.117
3542,374.663,36.694
3543,374.69599999999997,50.338
3544,374.76300000000003,53.57
3545,374.829,53.788999999999994
3546,374.89599999999996,59.136
3547,374.962,62.821000000000005
3548,375.029,64.374
3549,375.095,63.251000000000005
3550,375.162,63.271
3551,375.228,62.711999999999996
3552,375.295,62.638999999999996
3553,375.361,62.04600000000001
3554,375.42800000000005,59.599
3555,375.494,51.746
3556,375.52099999999996,62.132
3557,375.588,60.805
3558,375.654,60.419
3559,375.721,61.146
3560,375.788,61.257
3561,375.85400000000004,60.417
3562,375.921,60.251000000000005
3563,375.98699999999997,57.443999999999996
3564,376.05400000000003,52.479
3565,376.121,52.803000000000004
3566,376.5,47.67100000000001
3567,376.569,52.24
3568,376.63800000000003,56.638999999999996
3569,376.707,63.496
3570,376.777,62.121
3571,376.846,64.141
3572,376.915,59.051
3573,376.98400000000004,50.903999999999996
3574,377.05300000000005,42.869
3575,377.12199999999996,52.528999999999996
3576,377.191,57.973
3577,377.26,60.32
3578,377.33,59.019
3579,377.399,59.952
3580,377.468,59.222
3581,377.537,55.225
3582,377.537,61.238
3583,377.606,60.29600000000001
3584,377.675,59.716
3585,377.744,60.498999999999995
3586,377.814,61.667
3587,377.88300000000004,61.431000000000004
3588,377.952,61.894
3589,378.02099999999996,61.468
3590,378.09,61.122
3591,378.159,60.43899999999999
3592,378.228,58.98
3593,378.29699999999997,58.896
3594,378.36699999999996,58.00899999999999
3595,378.436,58.278999999999996
3596,378.505,55.706
3597,378.574,57.199
3598,378.574,60.511
3599,378.64300000000003,58.251000000000005
3600,378.712,57.986000000000004
3601,378.781,55.068999999999996
3602,378.85,50.361000000000004
3603,378.91900000000004,51.658
3604,378.98800000000006,56.303999999999995
3605,379.05699999999996,58.841
3606,379.12699999999995,58.652
3607,379.19599999999997,59.199
3608,379.265,58.983000000000004
3609,379.334,59.053000000000004
3610,379.403,60.24
3611,379.472,56.199
3612,379.61,58.869
3613,379.67900000000003,55.698
3614,379.74800000000005,49.748999999999995
3615,379.81699999999995,43.659
3616,379.88699999999994,38.408
3617,379.95599999999996,35.314
3618,380.025,35.288000000000004
3619,380.094,35.838
3620,380.163,37.632
3621,380.23199999999997,48.622
3622,380.301,59.79600000000001
3623,380.37,58.81
3624,380.44,56.858999999999995
3625,380.509,57.776
3626,380.57800000000003,55.695
3627,380.647,61.833999999999996
3628,380.647,54.092
3629,380.716,57.085
3630,380.785,57.173
3631,380.85400000000004,56.861999999999995
3632,380.92400000000004,53.638000000000005
3633,380.99300000000005,56.768
3634,381.06199999999995,60.588
3635,381.131,61.983999999999995
3636,381.2,62.119
3637,381.269,62.11600000000001
3638,381.338,62.006
3639,381.407,62.576
3640,381.477,61.916000000000004
3641,381.546,60.919
3642,381.615,57.424
3643,381.684,55.183
3644,381.684,61.165
3645,381.75300000000004,61.348
3646,381.82199999999995,59.896
3647,381.89099999999996,62.193000000000005
3648,381.96,59.958
3649,382.029,62.367
3650,382.098,61.155
3651,382.5,59.618
3652,382.598,58.92
3653,382.69699999999995,60.129
3654,382.795,59.376000000000005
3655,382.894,58.327
3656,382.99199999999996,57.591
3657,383.091,55.308
3658,383.189,46.251000000000005
3659,383.288,37.192
3660,383.38599999999997,33.539
3661,383.485,34.62
3662,383.583,33.843
3663,383.68199999999996,33.976
3664,383.78,33.116
3665,383.879,32.208
3666,383.977,30.706999999999997
3667,383.977,31.612
3668,384.075,31.476
3669,384.17400000000004,30.279
3670,384.272,31.535999999999998
3671,384.371,30.604
3672,384.469,31.570999999999998
3673,384.56800000000004,30.704
3674,384.666,31.244
3675,384.765,31.276
3676,384.86300000000006,35.169000000000004
3677,384.962,46.996
3678,385.06,58.67
3679,385.159,58.356
3680,385.25699999999995,59.346000000000004
3681,385.356,55.291000000000004
3682,385.454,55.818999999999996
3683,385.454,58.273
3684,385.55300000000005,57.909
3685,385.651,56.809
3686,385.75,58.501999999999995
3687,385.848,57.178000000000004
3688,385.94699999999995,56.56100000000001
3689,386.045,53.961000000000006
3690,386.144,55.178000000000004
3691,386.24199999999996,53.849
3692,386.341,53.138999999999996
3693,386.439,46.596000000000004
3694,386.538,47.23
3695,386.63599999999997,57.071000000000005
3696,386.735,59.625
3697,386.93199999999996,62.51
3698,387.03,61.181000000000004
3699,387.129,60.036
3700,387.227,61.066
3701,387.32599999999996,56.781000000000006
3702,387.42400000000004,48.757
3703,387.523,55.071000000000005
3704,387.621,60.924
3705,387.72,62.141999999999996
3706,387.81800000000004,62.262
3707,387.917,61.326
3708,388.015,62.99
3709,388.11400000000003,62.372
3710,388.212,60.592
3711,388.311,58.227
3712,388.409,57.898999999999994
3713,388.409,63.854
3714,388.50699999999995,59.095
3715,388.606,59.783
3716,388.704,60.736000000000004
3717,388.80300000000005,60.471000000000004
3718,388.901,60.338
3719,389.0,58.903999999999996
3720,389.098,58.321000000000005
3721,389.19699999999995,58.286
3722,389.295,57.986000000000004
3723,389.394,58.233000000000004
3724,389.49199999999996,59.906000000000006
3725,389.591,57.632
3726,389.689,56.711999999999996
3727,389.788,56.589
3728,389.88599999999997,52.097
3729,389.88599999999997,57.187
3730,389.985,50.013000000000005
3731,390.083,55.982
3732,390.18199999999996,59.166000000000004
3733,390.28,61.618
3734,390.379,62.056999999999995
3735,390.477,62.098
3736,390.575,61.763999999999996
3737,390.67400000000004,61.82899999999999
3738,390.772,62.50899999999999
3739,390.871,62.126000000000005
3740,390.969,62.001999999999995
3741,391.06800000000004,66.39
3742,391.06800000000004,60.425
3743,391.166,64.16
3744,391.265,63.788999999999994
3745,391.36300000000006,64.192
3746,391.462,63.644
3747,391.56,61.863
3748,391.658,62.163000000000004
3749,392.2,52.315
3750,392.3,53.995
3751,392.4,56.519
3752,392.5,56.79600000000001
3753,392.6,56.224
3754,392.7,54.983999999999995
3755,392.8,59.168
3756,392.9,61.67100000000001
3757,393.0,63.216
3758,393.1,62.876000000000005
3759,393.2,62.956
3760,393.3,62.733000000000004
3761,393.4,62.181999999999995
3762,393.5,61.106
3763,393.6,61.415
3764,393.7,56.555
3765,393.7,63.135
3766,393.8,60.733000000000004
3767,393.9,58.388999999999996
3768,394.0,57.653
3769,394.1,57.974
3770,394.2,56.601000000000006
3771,394.3,56.548
3772,394.4,55.833999999999996
3773,394.5,55.361999999999995
3774,394.6,55.996
3775,394.7,56.49
3776,394.8,56.406000000000006
3777,394.9,59.016999999999996
3778,395.0,55.007
3779,395.2,56.486000000000004
3780,395.3,55.071000000000005
3781,395.4,53.718999999999994
3782,395.5,53.426
3783,395.6,54.184
3784,395.7,54.376999999999995
3785,395.8,50.418
3786,395.9,51.548
3787,396.0,52.949
3788,396.1,52.206
3789,396.2,53.213
3790,396.3,51.56
3791,396.4,50.989
3792,396.5,50.302
3793,396.6,51.151
3794,396.7,51.701
3795,396.7,53.876999999999995
3796,396.8,54.022
3797,396.9,53.43899999999999
3798,397.0,54.193000000000005
3799,397.1,55.191
3800,397.2,61.174
3801,397.3,59.668
3802,397.4,62.151
3803,397.5,59.369
3804,397.6,60.398999999999994
3805,397.7,58.543
3806,397.8,58.153
3807,397.9,57.302
3808,398.0,56.082
3809,398.1,53.794
3810,398.2,56.913999999999994
3811,398.2,55.665
3812,398.3,55.272
3813,398.4,54.25899999999999
3814,398.5,55.972
3815,398.6,53.951
3816,398.7,53.653999999999996
3817,398.8,47.388999999999996
3818,401.9,49.437
3819,402.0,54.637
3820,402.1,53.666000000000004
3821,402.2,55.269
3822,402.3,51.068000000000005
3823,402.4,53.20399999999999
3824,402.5,53.591
3825,402.6,54.138000000000005
3826,402.7,51.641999999999996
3827,402.8,51.43600000000001
3828,402.9,45.976000000000006
3829,403.0,40.65
3830,403.1,40.832
3831,403.2,46.802
3832,403.3,50.547
3833,403.4,50.50899999999999
3834,403.4,49.59
3835,403.5,48.861000000000004
3836,403.6,48.806000000000004
3837,403.7,49.333
3838,403.8,51.174
3839,403.9,51.534
3840,404.0,52.338
3841,404.1,50.943999999999996
3842,404.2,51.68899999999999
3843,404.3,52.236000000000004
3844,404.4,52.786
3845,404.5,52.383
3846,404.6,51.869
3847,404.7,51.001000000000005
3848,404.8,48.161
3849,404.9,51.13
3850,405.0,50.974
3851,405.1,52.056000000000004
3852,405.2,53.513000000000005
3853,405.3,51.88399999999999
3854,405.4,51.056999999999995
3855,405.5,52.724
3856,405.6,52.418
3857,405.7,52.68899999999999
3858,405.8,51.412
3859,405.9,51.645
3860,406.0,46.903
3861,411.6,47.06100000000001
3862,411.7,50.598
3863,411.8,53.456
3864,411.9,54.853
3865,412.0,54.806999999999995
3866,412.1,55.784
3867,412.2,58.101000000000006
3868,412.3,57.168
3869,412.4,55.038999999999994
3870,412.5,59.726000000000006
3871,412.6,60.853
3872,412.7,61.26
3873,412.8,60.748999999999995
3874,412.9,60.426
3875,413.0,60.412
3876,413.1,58.821999999999996
3877,413.1,63.12
3878,413.2,59.281000000000006
3879,413.3,60.993
3880,413.4,61.426
3881,413.5,60.131
3882,413.6,58.983999999999995
3883,413.7,56.988
3884,413.8,55.31100000000001
3885,413.9,56.07899999999999
3886,414.0,55.842
3887,414.1,55.993
3888,414.2,55.776
3889,414.3,56.708999999999996
3890,414.4,56.736000000000004
3891,414.5,55.523999999999994
3892,414.6,62.946000000000005
3893,414.6,53.659
3894,414.7,61.477
3895,414.8,62.956
3896,414.9,62.146
3897,415.0,61.924
3898,415.1,61.341
3899,415.2,60.188
3900,415.3,61.338
3901,415.4,61.532
3902,415.5,61.096000000000004
3903,415.6,61.13
3904,415.7,59.143
3905,415.8,59.363
3906,415.9,54.823
3907,416.1,59.894
3908,416.2,56.887
3909,416.3,58.623000000000005
3910,416.4,60.416000000000004
3911,416.5,59.986999999999995
3912,416.6,60.818000000000005
3913,416.7,59.464
3914,416.8,57.45399999999999
3915,416.9,57.766000000000005
3916,417.0,58.846000000000004
3917,417.1,59.246
3918,417.2,61.09
3919,417.3,61.489
3920,417.4,60.526
3921,417.5,58.614
3922,417.6,53.808
3923,421.3,54.357
3924,421.399,56.385
3925,421.49800000000005,57.943000000000005
3926,421.596,60.336000000000006
3927,421.695,59.614
3928,421.79400000000004,61.224
3929,421.89300000000003,62.233999999999995
3930,421.99199999999996,61.518
3931,422.09,62.349
3932,422.189,61.549
3933,422.288,61.83
3934,422.38699999999994,60.926
3935,422.486,61.656000000000006
3936,422.584,60.809
3937,422.68300000000005,57.9
3938,422.782,56.75899999999999
3939,422.782,60.482
3940,422.881,57.126000000000005
3941,422.97900000000004,57.173
3942,423.07800000000003,55.571999999999996
3943,423.17699999999996,50.284
3944,423.276,51.871
3945,423.374,55.621
3946,423.473,58.438
3947,423.57199999999995,59.022
3948,423.671,59.576
3949,423.769,60.226000000000006
3950,423.86800000000005,60.953
3951,423.967,58.566
3952,424.066,57.299
3953,424.164,53.602
3954,424.26300000000003,51.272
3955,424.26300000000003,61.115
3956,424.36199999999997,57.81399999999999
3957,424.461,59.313
3958,424.559,60.159
3959,424.658,61.577
3960,424.75699999999995,60.724
3961,424.856,59.978
3962,424.955,61.053999999999995
3963,425.05300000000005,61.442
3964,425.152,59.832
3965,425.251,61.59
3966,425.35,56.273
3967,425.449,49.191
3968,425.54699999999997,46.798
3969,425.745,61.29600000000001
3970,425.844,59.452
3971,425.94300000000004,61.632
3972,426.041,62.846000000000004
3973,426.14,62.951
3974,426.23900000000003,63.13399999999999
3975,426.338,62.668
3976,426.43699999999995,62.123999999999995
3977,426.535,60.961999999999996
3978,426.634,61.386
3979,426.733,60.626000000000005
3980,426.832,60.59
3981,426.931,59.852
3982,427.029,59.928999999999995
3983,427.12800000000004,59.12
3984,427.227,59.126999999999995
3985,427.227,60.402
3986,427.32599999999996,51.43
3987,427.42400000000004,42.036
3988,427.523,39.126
3989,427.62199999999996,38.784
3990,427.721,37.834
3991,427.819,36.394
3992,427.918,35.668
3993,428.017,35.672
3994,428.116,34.286
3995,428.214,34.525999999999996
3996,428.31300000000005,33.896
3997,428.412,34.659
3998,428.51099999999997,33.742
3999,428.60900000000004,32.75
4000,428.708,33.24
4001,428.708,30.471999999999998
4002,428.80699999999996,32.354
4003,428.906,33.446
4004,429.004,33.229
4005,429.103,32.664
4006,429.202,33.958
4007,429.301,33.608000000000004
4008,429.4,33.744
4009,429.49800000000005,33.616
4010,429.597,33.222
4011,429.69599999999997,32.606
4012,429.795,33.234
4013,429.86400000000003,29.511999999999997
4014,429.963,31.503
4015,430.061,31.083000000000002
4016,430.16,32.099000000000004
4017,430.259,31.346999999999998
4018,430.358,31.654
4019,430.457,30.660999999999998
4020,430.555,30.009
4021,431.0,32.433
4022,431.1,35.402
4023,431.2,37.536
4024,431.3,45.016000000000005
4025,431.4,52.413999999999994
4026,431.5,60.354
4027,431.6,60.708
4028,431.7,64.384
4029,431.8,61.821999999999996
4030,431.9,60.068999999999996
4031,432.0,57.26
4032,432.1,59.323
4033,432.2,57.479
4034,432.3,57.538999999999994
4035,432.4,54.59
4036,432.5,47.806000000000004
4037,432.5,58.549
4038,432.6,60.596000000000004
4039,432.7,60.36600000000001
4040,432.8,64.176
4041,432.9,62.034
4042,433.0,62.588
4043,433.1,59.733999999999995
4044,433.2,60.748000000000005
4045,433.3,58.608999999999995
4046,433.4,59.358999999999995
4047,433.5,58.146
4048,433.6,61.523
4049,433.7,61.926
4050,433.8,60.367
4051,434.0,60.49
4052,434.1,61.306000000000004
4053,434.2,62.148999999999994
4054,434.3,63.243
4055,434.4,59.424
4056,434.5,60.271
4057,434.6,57.691
4058,434.7,57.708
4059,434.8,54.799
4060,434.9,50.559
4061,435.0,50.376000000000005
4062,435.1,50.966
4063,435.2,52.669
4064,435.3,53.43
4065,435.4,54.201
4066,469.8,41.138999999999996
4067,469.9,46.532
4068,470.0,50.876000000000005
4069,470.1,52.446000000000005
4070,470.2,51.091
4071,470.3,52.724
4072,470.4,53.974
4073,470.5,53.673
4074,470.6,48.876000000000005
4075,479.5,55.963
4076,479.588,58.168
4077,479.67699999999996,57.778999999999996
4078,479.765,61.292
4079,479.853,60.224
4080,479.94199999999995,62.257
4081,480.03,82.134
4082,480.251,59.225
4083,480.339,59.118
4084,480.42800000000005,58.998999999999995
4085,480.51599999999996,60.266000000000005
4086,480.605,60.068000000000005
4087,480.69300000000004,58.967
4088,480.782,56.583999999999996
4089,480.87,56.294
4090,480.959,56.699
4091,481.04699999999997,58.419
4092,481.13599999999997,58.183
4093,481.224,59.373000000000005
4094,481.31300000000005,58.879
4095,481.401,57.638999999999996
4096,481.49,57.501000000000005
4097,481.57800000000003,55.373999999999995
4098,481.57800000000003,51.992
4099,481.666,56.347
4100,481.755,58.706
4101,481.843,59.669
4102,481.93199999999996,58.254
4103,482.02,59.413999999999994
4104,482.108,59.188
4105,482.19699999999995,58.628
4106,482.285,59.358999999999995
4107,482.374,60.632
4108,482.462,60.636
4109,482.55,61.526
4110,482.639,59.702
4111,482.727,57.95
4112,482.816,55.37
4113,482.851,58.927
4114,482.939,58.016000000000005
4115,483.028,58.033
4116,483.116,61.096000000000004
4117,483.205,58.651
4118,483.293,60.394
4119,483.381,58.20399999999999
4120,483.47,58.831
4121,483.55800000000005,57.619
4122,483.647,57.352
4123,483.735,57.14
4124,483.82300000000004,58.103
4125,483.912,56.551
4126,484.0,53.614
4127,484.17699999999996,54.495
4128,484.265,54.056000000000004
4129,484.35400000000004,54.283
4130,484.44199999999995,55.849
4131,484.531,56.001000000000005
4132,484.619,55.544
4133,484.707,54.534
4134,484.796,53.303999999999995
4135,484.884,53.582
4136,484.973,53.108999999999995
4137,485.061,53.256
4138,485.149,52.726000000000006
4139,485.23800000000006,51.869
4140,485.32599999999996,50.919
4141,485.415,48.43899999999999
4142,485.50300000000004,49.445
4143,485.50300000000004,53.419
4144,485.591,50.777
4145,485.68,51.056000000000004
4146,485.76800000000003,51.446000000000005
4147,485.85699999999997,51.254
4148,485.945,51.99100000000001
4149,486.033,50.441
4150,486.12199999999996,51.128
4151,486.21,50.229
4152,486.29900000000004,49.711999999999996
4153,486.38699999999994,49.493
4154,486.475,49.516000000000005
4155,486.564,50.132
4156,486.652,51.501999999999995
4157,486.741,49.107
4158,486.829,46.278999999999996
4159,486.829,49.946000000000005
4160,486.917,53.038000000000004
4161,487.006,52.416000000000004
4162,487.094,56.803000000000004
4163,487.18300000000005,57.268
4164,487.27099999999996,58.851000000000006
4165,487.36,58.31399999999999
4166,487.44800000000004,59.621
4167,487.536,58.57899999999999
4168,487.625,62.316
4169,487.713,59.083
4170,487.80199999999996,40.073
4171,487.89,10.806
4172,487.978,2.237
4173,488.06699999999995,4.54
4174,488.2,45.273
4175,488.3,41.964
4176,488.4,35.966
4177,488.5,38.496
4178,488.6,41.088
4179,488.7,46.051
4180,488.8,46.738
4181,488.9,46.106
4182,489.0,31.385
4183,497.9,18.779
4184,498.0,20.168
4185,498.1,22.945999999999998
4186,498.2,24.083000000000002
4187,498.3,25.004
4188,498.4,25.778000000000002
4189,498.5,24.151
4190,498.6,23.98
4191,498.7,22.587
4192,498.92,21.039
4193,499.02,25.769000000000002
4194,499.12,29.426
4195,499.22,25.266
4196,499.32,19.961
4197,499.42,19.347
4198,499.52,18.404
4199,499.62,19.788
4200,499.72,22.546999999999997
4201,499.82,22.145
4202,546.4,51.806000000000004
4203,546.5,53.395
4204,546.6,55.393
4205,546.7,57.11600000000001
4206,546.8,57.231
4207,546.9,56.181000000000004
4208,547.0,55.021
4209,547.1,52.678000000000004
4210,547.2,55.18899999999999
4211,547.3,59.156000000000006
4212,547.4,60.236000000000004
4213,547.5,60.926
4214,547.6,60.788999999999994
4215,547.7,61.299
4216,547.8,59.59
4217,547.9,61.905
4218,547.9,57.169
4219,548.0,51.867
4220,548.1,46.979
4221,548.2,47.643
4222,548.3,46.451
4223,548.4,46.943999999999996
4224,548.5,38.654
4225,548.6,30.171
4226,548.7,27.605999999999998
4227,548.8,26.086
4228,548.9,26.105999999999998
4229,549.11,38.879
4230,549.21,37.898
4231,549.31,42.406000000000006
4232,549.41,47.196000000000005
4233,549.51,48.107
4234,549.61,43.843999999999994
4235,549.71,44.004
4236,549.81,41.693999999999996
4237,549.91,38.122
4238,550.01,37.211999999999996
4239,550.11,36.67
4240,550.21,34.986
4241,550.31,29.712
4242,550.41,31.546
4243,550.51,30.27
4244,550.61,27.328000000000003
4245,550.61,29.214000000000002
4246,550.71,26.259
4247,550.81,22.549
4248,550.91,22.239
4249,551.01,24.916999999999998
4250,551.11,27.971
4251,551.21,27.198
4252,551.31,27.444000000000003
4253,551.41,27.649
4254,551.51,26.756
4255,551.61,24.796
4256,551.71,23.883000000000003
4257,551.81,21.166
4258,551.91,19.209
4259,552.01,16.605999999999998
4260,552.11,14.912
4261,552.12,14.797
4262,552.22,16.121
4263,552.32,21.899
4264,552.42,24.052
4265,552.52,24.647
4266,552.62,23.904
4267,552.72,22.871
4268,552.82,25.961
4269,552.92,26.822
4270,553.02,25.956
4271,553.12,24.691999999999997
4272,553.22,18.116
4273,553.23,18.743
4274,553.33,23.717
4275,553.43,35.443000000000005
4276,553.53,31.539
4277,553.63,22.383000000000003
4278,553.73,20.296
4279,556.1,25.174
4280,556.2,24.462
4281,556.3,24.531999999999996
4282,556.4,26.605999999999998
4283,556.5,24.791
4284,556.6,23.487
4285,556.7,24.241
4286,556.8,24.688000000000002
4287,556.9,28.236
4288,557.0,40.389
4289,557.1,41.192
4290,603.3,26.583000000000002
4291,603.4,21.406
4292,603.5,14.765999999999998
4293,603.6,17.852999999999998
4294,603.7,18.737000000000002
4295,603.8,15.784
4296,603.9,18.104
4297,604.0,20.054000000000002
4298,604.1,20.509
4299,604.2,20.811999999999998
4300,604.3,18.926
4301,604.4,11.552999999999999
4302,604.5,10.837
4303,604.6,15.252
4304,604.6,21.576999999999998
4305,604.7,21.429000000000002
4306,604.8,20.889
4307,604.9,20.926
4308,605.0,21.506999999999998
4309,605.1,21.814
4310,605.2,17.764
4311,605.3,17.648
4312,605.4,19.129
4313,605.5,20.541999999999998
4314,605.6,19.87
4315,605.7,20.605999999999998
4316,605.8,23.366
4317,605.9,23.531999999999996
4318,606.0,19.698
4319,613.0,24.927
4320,613.1,31.906
4321,613.2,40.579
4322,613.3,46.809
4323,613.4,43.081
4324,613.5,38.306999999999995
4325,613.6,41.621
4326,613.7,43.808
4327,613.8,46.596000000000004
4328,613.9,48.818999999999996
4329,614.0,48.263000000000005
4330,614.1,43.74
4331,614.2,42.636
4332,614.3,42.706
4333,614.4,45.507
4334,614.42,50.476000000000006
4335,614.52,51.521
4336,614.62,51.162
4337,614.72,50.493
4338,614.82,49.394
4339,614.92,48.611000000000004
4340,615.02,39.931
4341,615.12,29.701
4342,615.22,43.926
4343,615.32,46.922
4344,615.42,45.283
4345,615.52,46.3
4346,615.62,44.523
4347,615.72,51.083
4348,615.75,50.571000000000005
4349,615.85,53.562
4350,615.95,48.816
4351,616.05,41.949
4352,616.15,44.588
4353,616.25,51.153999999999996
4354,616.35,50.218
4355,616.45,50.943999999999996
4356,616.55,50.012
4357,616.65,52.479
4358,616.75,45.543
4359,616.85,44.343
4360,616.95,46.086999999999996
4361,617.05,42.848
4362,617.08,61.035
4363,617.18,49.089
4364,617.28,42.181999999999995
4365,617.38,39.659
4366,617.48,35.798
4367,617.58,34.251
4368,617.68,32.338
4369,617.78,30.774
4370,617.88,29.176
4371,617.98,28.149
4372,618.08,21.583000000000002
4373,618.18,17.616
4374,618.28,20.766
4375,618.38,22.63
4376,618.48,22.13
4377,618.54,19.455
4378,618.64,16.067
4379,618.74,14.953
4380,618.84,14.672
4381,618.94,14.448
4382,619.04,15.177
4383,619.14,15.901
4384,619.24,22.461
4385,619.34,18.429000000000002
4386,619.44,14.165
4387,619.54,11.648
4388,622.7,19.410999999999998
4389,622.8,22.003
4390,622.9,20.699
4391,623.0,18.042
4392,623.1,18.941
4393,623.2,18.131
4394,623.3,17.921
