,Depth CSF-B (m),Bulk density (GRA)
23263,841.663,1.56
23264,841.687,1.574
23265,841.712,1.5930000000000002
23266,841.737,1.5759999999999998
23267,841.7610000000001,1.5819999999999999
23268,841.7860000000001,1.5930000000000002
23269,841.81,1.584
23270,841.835,1.585
23271,841.8589999999999,1.564
23272,841.8839999999999,1.621
23273,841.908,1.598
23274,841.933,1.5730000000000002
23275,841.957,1.55
23276,841.982,1.535
23277,842.0060000000001,1.5519999999999998
23278,842.0310000000001,1.577
23279,842.055,1.568
23280,842.08,1.585
23281,842.1039999999999,1.574
23282,842.1289999999999,1.6669999999999998
23283,842.153,1.671
23284,842.178,1.7180000000000002
23285,842.202,1.48
23286,842.227,1.443
23287,842.2510000000001,1.493
23288,842.2760000000001,0.53
23289,842.3,0.564
23290,842.33,0.645
23291,842.355,1.595
23292,842.3789999999999,1.58
23293,842.404,1.5759999999999998
23294,842.428,1.561
23295,842.453,1.568
23296,842.477,1.5419999999999998
23297,842.502,1.524
23298,842.5269999999999,1.507
23299,842.551,1.614
23300,842.576,1.5330000000000001
23301,842.6,1.624
23302,842.625,1.607
23303,842.6489999999999,1.57
23304,842.674,1.5319999999999998
23305,842.698,1.548
23306,842.7230000000001,1.504
23307,842.747,1.5030000000000001
23308,842.7719999999999,1.546
23309,842.796,1.591
23310,842.821,1.609
23311,842.846,1.609
23312,842.87,1.3980000000000001
23313,842.895,1.5519999999999998
23314,842.919,1.5719999999999998
23315,842.944,1.5719999999999998
23316,842.9680000000001,1.574
23317,842.993,1.5630000000000002
23318,843.0169999999999,1.548
23319,843.0419999999999,1.564
23320,843.066,1.569
23321,843.091,1.579
23322,843.115,1.63
23323,843.14,1.589
23324,843.164,1.534
23325,843.189,1.528
23326,843.2139999999999,1.536
23327,843.238,1.617
23328,843.263,1.786
23329,843.2869999999999,1.5030000000000001
23330,843.312,1.5319999999999998
23331,843.336,1.536
23332,843.3610000000001,1.526
23333,843.385,1.5830000000000002
23334,843.41,0.26899999999999996
23335,843.444,1.653
23336,843.4680000000001,1.489
23337,843.493,1.496
23338,843.5169999999999,1.56
23339,843.5419999999999,1.5519999999999998
23340,843.566,1.575
23341,843.591,1.551
23342,843.6160000000001,1.548
23343,843.64,1.575
23344,843.665,1.564
23345,843.689,1.5730000000000002
23346,843.7139999999999,1.5959999999999999
23347,843.738,1.59
23348,843.763,1.6159999999999999
23349,843.7869999999999,1.617
23350,843.812,1.61
23351,843.836,1.585
23352,843.8610000000001,1.636
23353,843.885,1.6019999999999999
23354,843.91,1.624
23355,843.934,1.645
23356,843.959,1.639
23357,843.9830000000001,1.6669999999999998
23358,844.008,1.652
23359,844.0319999999999,1.6540000000000001
23360,844.057,1.6569999999999998
23361,844.081,1.6369999999999998
23362,844.1060000000001,1.636
23363,844.13,1.6340000000000001
23364,844.155,1.679
23365,844.179,1.645
23366,844.204,1.632
23367,844.2280000000001,1.6640000000000001
23368,844.253,1.646
23369,844.278,1.651
23370,844.302,1.666
23371,844.327,1.692
23372,844.3510000000001,1.517
23373,844.3760000000001,1.466
23374,844.4,1.527
23375,844.425,1.48
23376,844.449,1.464
23377,844.4739999999999,1.5219999999999998
23378,844.498,1.624
23379,844.523,1.615
23380,844.547,1.5590000000000002
23381,844.572,1.61
23382,844.596,1.594
23383,844.6210000000001,1.5319999999999998
23384,844.645,1.5319999999999998
23385,844.67,1.55
23386,844.694,0.085
23387,844.712,0.8140000000000001
23388,844.737,1.517
23389,844.762,1.5030000000000001
23390,844.7860000000001,1.489
23391,844.811,1.534
23392,844.835,1.514
23393,844.86,1.581
23394,844.8839999999999,1.5619999999999998
23395,844.909,1.506
23396,844.933,1.56
23397,844.9580000000001,1.567
23398,844.982,1.557
23399,845.007,1.5590000000000002
23400,845.0310000000001,1.5130000000000001
23401,845.056,1.5490000000000002
23402,845.08,1.547
23403,845.105,1.534
23404,845.1289999999999,1.5519999999999998
23405,845.154,1.564
23406,845.178,1.574
23407,845.203,1.52
23408,845.227,1.528
23409,845.252,1.5759999999999998
23410,845.2760000000001,1.594
23411,845.301,1.681
23412,845.325,0.6559999999999999
23413,845.35,1.1540000000000001
23414,845.3739999999999,1.619
23415,845.3989999999999,1.5819999999999999
23416,845.423,1.569
23417,845.448,1.6280000000000001
23418,845.472,1.6680000000000001
23419,845.497,1.607
23420,845.5210000000001,1.557
23421,845.546,1.5630000000000002
23422,845.57,1.2429999999999999
23423,845.595,1.551
23424,845.6189999999999,1.515
23425,845.6439999999999,1.54
23426,845.668,1.505
23427,845.693,1.541
23428,845.717,0.02
23429,845.742,-0.161
23430,845.7660000000001,-0.231
23431,845.791,-0.215
23432,845.8,0.537
23433,845.824,1.548
23434,845.8480000000001,1.5759999999999998
23435,845.872,1.546
23436,845.8969999999999,1.51
23437,845.921,1.4709999999999999
23438,845.945,1.455
23439,845.9689999999999,1.453
23440,845.993,1.565
23441,846.0169999999999,1.6269999999999998
23442,846.041,1.639
23443,846.065,1.633
23444,846.09,1.6230000000000002
23445,846.1139999999999,1.6980000000000002
23446,846.138,1.649
23447,846.1619999999999,1.68
23448,846.186,1.67
23449,846.21,1.6840000000000002
23450,846.2339999999999,1.67
23451,846.258,1.5830000000000002
23452,846.283,1.662
23453,846.307,1.61
23454,846.331,1.631
23455,846.355,1.652
23456,846.3789999999999,1.665
23457,846.403,1.636
23458,846.427,1.656
23459,846.451,1.6740000000000002
23460,846.4760000000001,1.656
23461,846.5,1.665
23462,846.5239999999999,1.632
23463,846.548,1.655
23464,846.572,1.65
23465,846.596,1.601
23466,846.62,1.577
23467,846.6439999999999,1.6
23468,846.669,1.611
23469,846.693,1.565
23470,846.717,1.6340000000000001
23471,846.7410000000001,1.624
23472,846.765,1.569
23473,846.789,1.588
23474,846.813,1.598
23475,846.837,1.548
23476,846.862,1.567
23477,846.8860000000001,1.58
23478,846.91,1.5659999999999998
23479,846.934,1.585
23480,846.9580000000001,1.584
23481,846.982,-0.033
23482,847.0089999999999,1.6440000000000001
23483,847.033,1.569
23484,847.057,1.6369999999999998
23485,847.081,1.6119999999999999
23486,847.1060000000001,1.601
23487,847.13,1.6
23488,847.154,1.604
23489,847.178,1.621
23490,847.202,1.633
23491,847.2260000000001,1.6540000000000001
23492,847.25,1.6440000000000001
23493,847.2739999999999,1.6059999999999999
23494,847.299,1.6340000000000001
23495,847.323,1.643
23496,847.347,1.608
23497,847.3710000000001,1.6280000000000001
23498,847.395,1.642
23499,847.419,1.59
23500,847.443,1.6230000000000002
23501,847.4680000000001,1.632
23502,847.492,1.64
23503,847.5160000000001,1.605
23504,847.54,1.615
23505,847.564,1.6119999999999999
23506,847.5880000000001,1.63
23507,847.612,1.5959999999999999
23508,847.6360000000001,1.66
23509,847.6610000000001,1.608
23510,847.685,1.661
23511,847.709,1.6580000000000001
23512,847.7330000000001,1.594
23513,847.757,1.5919999999999999
23514,847.7810000000001,1.6469999999999998
23515,847.805,1.624
23516,847.83,1.6580000000000001
23517,847.8539999999999,1.6280000000000001
23518,847.878,1.649
23519,847.9019999999999,1.607
23520,847.926,1.6130000000000002
23521,847.95,0.14300000000000002
23522,847.985,1.656
23523,848.0089999999999,1.69
23524,848.033,1.642
23525,848.057,1.6269999999999998
23526,848.082,1.645
23527,848.1060000000001,1.6480000000000001
23528,848.13,1.643
23529,848.154,1.632
23530,848.178,1.6469999999999998
23531,848.202,1.6580000000000001
23532,848.2260000000001,1.618
23533,848.2510000000001,1.6469999999999998
23534,848.275,1.605
23535,848.299,1.695
23536,848.323,1.617
23537,848.347,1.65
23538,848.3710000000001,1.6280000000000001
23539,848.395,1.6669999999999998
23540,848.419,1.6019999999999999
23541,848.444,1.649
23542,848.4680000000001,1.6380000000000001
23543,848.492,1.6780000000000002
23544,848.5160000000001,1.695
23545,848.54,1.656
23546,848.564,1.6680000000000001
23547,848.5880000000001,0.506
23548,848.612,1.577
23549,848.637,1.535
23550,848.6610000000001,1.579
23551,848.685,1.5819999999999999
23552,848.709,1.571
23553,848.7330000000001,1.5590000000000002
23554,848.757,1.554
23555,848.7810000000001,1.569
23556,848.806,1.567
23557,848.83,1.631
23558,848.8539999999999,1.5759999999999998
23559,848.878,1.6119999999999999
23560,848.9019999999999,1.504
23561,848.926,1.538
23562,848.95,1.5819999999999999
23563,848.9739999999999,1.5919999999999999
23564,848.9989999999999,1.5919999999999999
23565,849.023,1.6230000000000002
23566,849.047,1.633
23567,849.071,1.6840000000000002
23568,849.095,1.61
23569,849.1189999999999,1.555
23570,849.143,1.5919999999999999
23571,849.1669999999999,1.589
23572,849.191,1.624
23573,849.215,1.607
23574,849.24,1.541
23575,849.2639999999999,1.5230000000000001
23576,849.288,-0.1
23577,849.316,1.594
23578,849.34,1.556
23579,849.3639999999999,1.493
23580,849.388,1.4609999999999999
23581,849.4119999999999,1.557
23582,849.436,1.643
23583,849.46,1.6059999999999999
23584,849.485,1.635
23585,849.5089999999999,1.629
23586,849.533,1.635
23587,849.557,1.614
23588,849.581,1.653
23589,849.605,1.615
23590,849.6289999999999,1.001
23591,849.653,1.6780000000000002
23592,849.678,1.58
23593,849.702,1.501
23594,849.7260000000001,1.565
23595,849.75,1.5830000000000002
23596,849.7739999999999,1.579
23597,849.798,1.6669999999999998
23598,849.822,1.621
23599,849.846,1.6469999999999998
23600,849.87,1.633
23601,849.895,1.6480000000000001
23602,849.919,1.5919999999999999
23603,849.943,1.508
23604,849.967,1.635
23605,849.9910000000001,1.5030000000000001
23606,850.015,1.681
23607,850.039,1.662
23608,850.063,1.6569999999999998
23609,850.0880000000001,1.659
23610,850.112,1.662
23611,850.1360000000001,1.6340000000000001
23612,850.16,1.61
23613,850.184,0.8140000000000001
23614,850.2080000000001,1.5090000000000001
23615,850.232,1.551
23616,850.2560000000001,1.59
23617,850.2810000000001,1.608
23618,850.305,1.5919999999999999
23619,850.329,-0.001
23620,850.3560000000001,1.56
23621,850.38,1.58
23622,850.404,1.5619999999999998
23623,850.428,1.5719999999999998
23624,850.452,1.661
23625,850.4760000000001,1.556
23626,850.5,1.5730000000000002
23627,850.525,1.595
23628,850.549,1.608
23629,850.573,1.6119999999999999
23630,850.597,1.607
23631,850.6210000000001,1.531
23632,850.645,1.588
23633,850.669,1.59
23634,850.693,1.5130000000000001
23635,850.7180000000001,1.641
23636,850.742,1.557
23637,850.7660000000001,1.569
23638,850.79,1.5859999999999999
23639,850.814,1.5490000000000002
23640,850.8380000000001,1.571
23641,850.862,1.6030000000000002
23642,850.887,1.595
23643,850.9110000000001,1.618
23644,850.935,1.554
23645,850.959,1.585
23646,850.9830000000001,1.5830000000000002
23647,851.007,1.579
23648,851.0310000000001,1.589
23649,851.056,1.615
23650,851.08,0.49
23651,851.097,0.9
23652,851.1210000000001,1.59
23653,851.145,1.5919999999999999
23654,851.17,1.599
23655,851.194,1.64
23656,851.2180000000001,1.7180000000000002
23657,851.242,1.617
23658,851.2660000000001,1.607
23659,851.29,1.6269999999999998
23660,851.314,1.6030000000000002
23661,851.3380000000001,1.594
23662,851.363,1.6159999999999999
23663,851.387,1.6340000000000001
23664,851.4110000000001,1.599
23665,851.435,1.6369999999999998
23666,851.459,1.6159999999999999
23667,851.4830000000001,1.585
23668,851.507,1.6480000000000001
23669,851.5319999999999,1.6780000000000002
23670,851.556,1.6280000000000001
23671,851.58,1.656
23672,851.6039999999999,1.608
23673,851.628,1.618
23674,851.6519999999999,1.5830000000000002
23675,851.676,1.585
23676,851.7,1.631
23677,851.725,1.578
23678,851.7489999999999,1.6019999999999999
23679,851.773,1.595
23680,851.797,1.569
23681,851.821,1.5319999999999998
23682,851.845,1.5130000000000001
23683,851.8689999999999,1.515
23684,851.893,1.52
23685,851.918,1.568
23686,851.942,0.204
23687,851.956,1.7009999999999998
23688,851.98,1.5419999999999998
23689,852.0039999999999,1.5390000000000001
23690,852.028,1.55
23691,852.052,1.5630000000000002
23692,852.077,1.595
23693,852.1010000000001,1.574
23694,852.125,1.589
23695,852.1489999999999,1.615
23696,852.173,1.579
23697,852.197,1.5759999999999998
23698,852.221,1.587
23699,852.2460000000001,1.5630000000000002
23700,852.27,1.6019999999999999
23701,852.294,1.52
23702,852.318,1.501
23703,852.342,1.508
23704,852.3660000000001,1.5330000000000001
23705,852.39,1.5
23706,852.415,1.62
23707,852.439,1.527
23708,852.4630000000001,1.591
23709,852.487,1.56
23710,852.5110000000001,1.5930000000000002
23711,852.535,1.422
23712,852.559,1.581
23713,852.5830000000001,1.492
23714,852.6080000000001,1.556
23715,852.632,1.632
23716,852.6560000000001,1.571
23717,852.68,1.578
23718,852.704,1.551
23719,852.7280000000001,1.643
23720,852.752,1.5030000000000001
23721,852.7769999999999,1.605
23722,852.801,1.609
23723,852.825,1.642
23724,852.8489999999999,1.631
23725,852.873,1.632
23726,852.8969999999999,1.672
23727,852.921,1.5630000000000002
23728,852.946,1.514
23729,852.97,1.5590000000000002
23730,852.9939999999999,1.6230000000000002
23731,853.018,1.112
23732,853.052,-0.013999999999999999
23733,853.076,1.5919999999999999
23734,853.1,1.6469999999999998
23735,853.1239999999999,1.61
23736,853.148,1.544
23737,853.172,1.528
23738,853.196,1.6130000000000002
23739,853.221,1.4909999999999999
23740,853.245,1.511
23741,853.2689999999999,1.6059999999999999
23742,853.293,1.607
23743,853.317,1.609
23744,853.341,1.626
23745,853.365,1.656
23746,853.39,1.597
23747,853.414,1.604
23748,853.438,1.6340000000000001
23749,853.462,1.607
23750,853.4860000000001,1.6
23751,853.51,1.575
23752,853.534,1.0659999999999998
23753,853.558,1.531
23754,853.5830000000001,1.5819999999999999
23755,853.607,1.594
23756,853.6310000000001,1.569
23757,853.655,1.6030000000000002
23758,853.679,1.631
23759,853.703,1.6
23760,853.727,1.578
23761,853.7510000000001,1.59
23762,853.7760000000001,1.604
23763,853.8,1.615
23764,853.824,1.639
23765,853.8480000000001,1.611
23766,853.872,1.6480000000000001
23767,853.8960000000001,1.605
23768,853.92,1.6340000000000001
23769,853.944,1.649
23770,853.9689999999999,1.642
23771,853.993,1.621
23772,854.0169999999999,1.643
23773,854.041,1.652
23774,854.065,1.605
23775,854.0889999999999,1.62
23776,854.113,1.6780000000000002
23777,854.137,1.73
23778,854.1619999999999,1.58
23779,854.186,1.611
23780,854.21,1.625
23781,854.2339999999999,1.625
23782,854.258,1.6269999999999998
23783,854.2819999999999,1.617
23784,854.306,1.595
23785,854.33,1.733
23786,854.3539999999999,1.693
23787,854.378,0.151
23788,854.4019999999999,0.218
23789,854.427,0.665
23790,854.452,1.6230000000000002
23791,854.4760000000001,1.625
23792,854.5,1.6280000000000001
23793,854.5239999999999,1.66
23794,854.548,1.6380000000000001
23795,854.572,1.6740000000000002
23796,854.596,1.6769999999999998
23797,854.62,1.63
23798,854.645,1.665
23799,854.669,1.6380000000000001
23800,854.693,1.608
23801,854.717,1.655
23802,854.7410000000001,1.7009999999999998
23803,854.765,1.756
23804,854.789,1.786
23805,854.813,1.765
23806,854.8380000000001,0.259
23807,854.862,-0.2
23808,854.8860000000001,-0.235
23809,854.91,-0.244
23810,854.934,-0.127
23811,854.9580000000001,1.633
23812,854.982,1.6580000000000001
23813,855.007,1.7369999999999999
23814,855.0310000000001,1.5590000000000002
23815,855.055,0.16
23816,855.079,0.258
23817,855.1030000000001,1.682
23818,855.127,1.6159999999999999
23819,855.1510000000001,1.604
23820,855.175,1.604
23821,855.2,1.6059999999999999
23822,855.2239999999999,1.611
23823,855.248,1.617
23824,855.2719999999999,1.659
23825,855.296,1.5659999999999998
23826,855.32,1.632
23827,855.3439999999999,1.6269999999999998
23828,855.368,1.6340000000000001
23829,855.393,1.641
23830,855.4169999999999,1.554
23831,855.441,-0.045
23832,855.465,-0.20199999999999999
23833,855.4889999999999,-0.092
23834,855.5,0.48100000000000004
23835,855.525,1.5
23836,855.55,1.5830000000000002
23837,855.575,1.655
23838,855.6,1.6880000000000002
23839,855.625,1.6869999999999998
23840,855.65,1.6640000000000001
23841,855.675,1.649
23842,855.7,1.585
23843,855.725,1.5719999999999998
23844,855.75,1.61
23845,855.775,1.6640000000000001
23846,855.8,1.632
23847,855.825,1.58
23848,855.85,1.643
23849,855.875,1.67
23850,855.9,1.649
23851,855.925,1.5930000000000002
23852,855.95,1.45
23853,855.975,1.425
23854,856.0,1.595
23855,856.025,1.546
23856,856.05,1.557
23857,856.075,1.56
23858,856.1,1.569
23859,856.125,1.5419999999999998
23860,856.15,1.666
23861,856.175,1.6540000000000001
23862,856.2,1.6980000000000002
23863,856.225,1.59
23864,856.25,1.5830000000000002
23865,856.275,1.5530000000000002
23866,856.3,1.504
23867,856.325,1.5
23868,856.35,1.568
23869,856.3760000000001,0.951
23870,856.4010000000001,1.6030000000000002
23871,856.426,1.6130000000000002
23872,856.451,1.599
23873,856.4760000000001,1.496
23874,856.5010000000001,1.62
23875,856.5260000000001,1.693
23876,856.551,1.588
23877,856.576,1.621
23878,856.6010000000001,1.635
23879,856.6260000000001,1.6059999999999999
23880,856.6510000000001,1.6669999999999998
23881,856.676,1.666
23882,856.701,1.672
23883,856.7260000000001,1.669
23884,856.7510000000001,1.694
23885,856.7760000000001,1.743
23886,856.801,1.7069999999999999
23887,856.826,1.6380000000000001
23888,856.8510000000001,1.6380000000000001
23889,856.8760000000001,1.632
23890,856.9010000000001,1.659
23891,856.926,1.646
23892,856.951,1.64
23893,856.9760000000001,1.646
23894,857.0010000000001,1.651
23895,857.0260000000001,1.651
23896,857.051,1.6640000000000001
23897,857.076,1.6569999999999998
23898,857.1010000000001,1.5859999999999999
23899,857.1260000000001,1.564
23900,857.1510000000001,1.6130000000000002
23901,857.176,1.199
23902,857.201,0.013999999999999999
23903,857.216,0.021
23904,857.2410000000001,1.629
23905,857.2660000000001,1.565
23906,857.291,1.621
23907,857.316,1.675
23908,857.341,1.558
23909,857.3660000000001,1.574
23910,857.3910000000001,1.581
23911,857.416,1.545
23912,857.441,1.6
23913,857.466,1.6580000000000001
23914,857.4910000000001,1.6369999999999998
23915,857.5160000000001,1.652
23916,857.541,1.68
23917,857.566,1.7
23918,857.591,1.669
23919,857.6160000000001,1.689
23920,857.6410000000001,1.675
23921,857.666,1.67
23922,857.691,1.65
23923,857.716,1.706
23924,857.7410000000001,1.683
23925,857.7660000000001,1.679
23926,857.791,1.675
23927,857.816,1.703
23928,857.841,1.712
23929,857.8660000000001,1.6740000000000002
23930,857.8910000000001,1.7009999999999998
