"Exp","Site","Hole","Core","Type","Sect","A/W","Offset (cm)","Depth CSF-A (m)","Depth CSF-B (m)","Magnetic susceptibility (instr. units)","Timestamp (UTC)","Instrument","Instrument group","Text ID","Test No.","Sample comments","Test comments","Result comments"
"349","U1431","D","31","X","6","","37.7","282.677","282.557","97.20","2014-02-03 21:07:06","MS90_695","WRMSL","SECT5332871","55983781","","",""
"349","U1431","D","31","X","6","","40.2","282.702","282.582","93.00","2014-02-03 21:07:06","MS90_695","WRMSL","SECT5332871","55983781","","",""
"349","U1431","D","31","X","6","","42.7","282.727","282.607","89.00","2014-02-03 21:07:06","MS90_695","WRMSL","SECT5332871","55983781","","",""
"349","U1431","D","31","X","6","","45.2","282.752","282.631","87.60","2014-02-03 21:07:06","MS90_695","WRMSL","SECT5332871","55983781","","",""
"349","U1431","D","31","X","6","","47.7","282.777","282.656","88.00","2014-02-03 21:07:06","MS90_695","WRMSL","SECT5332871","55983781","","",""
"349","U1431","D","31","X","6","","50.2","282.802","282.681","87.40","2014-02-03 21:07:06","MS90_695","WRMSL","SECT5332871","55983781","","",""
"349","U1431","D","31","X","6","","52.7","282.827","282.705","86.40","2014-02-03 21:07:06","MS90_695","WRMSL","SECT5332871","55983781","","",""
"349","U1431","D","31","X","6","","55.2","282.852","282.730","83.20","2014-02-03 21:07:06","MS90_695","WRMSL","SECT5332871","55983781","","",""
"349","U1431","D","31","X","6","","57.7","282.877","282.754","79.80","2014-02-03 21:07:06","MS90_695","WRMSL","SECT5332871","55983781","","",""
"349","U1431","D","31","X","6","","60.2","282.902","282.779","73.00","2014-02-03 21:07:06","MS90_695","WRMSL","SECT5332871","55983781","","",""
"349","U1431","D","31","X","6","","62.7","282.927","282.804","66.00","2014-02-03 21:07:06","MS90_695","WRMSL","SECT5332871","55983781","","",""
"349","U1431","D","31","X","6","","65.2","282.952","282.828","62.20","2014-02-03 21:07:06","MS90_695","WRMSL","SECT5332871","55983781","","",""
"349","U1431","D","31","X","6","","67.7","282.977","282.853","66.00","2014-02-03 21:07:06","MS90_695","WRMSL","SECT5332871","55983781","","",""
"349","U1431","D","31","X","6","","70.2","283.002","282.878","77.60","2014-02-03 21:07:06","MS90_695","WRMSL","SECT5332871","55983781","","",""
"349","U1431","D","31","X","6","","72.7","283.027","282.902","79.60","2014-02-03 21:07:06","MS90_695","WRMSL","SECT5332871","55983781","","",""
"349","U1431","D","31","X","6","","75.2","283.052","282.927","73.60","2014-02-03 21:07:06","MS90_695","WRMSL","SECT5332871","55983781","","",""
"349","U1431","D","31","X","6","","77.7","283.077","282.951","64.60","2014-02-03 21:07:06","MS90_695","WRMSL","SECT5332871","55983781","","",""
"349","U1431","D","31","X","6","","80.2","283.102","282.976","55.00","2014-02-03 21:07:06","MS90_695","WRMSL","SECT5332871","55983781","","",""
"349","U1431","D","31","X","6","","82.7","283.127","283.000","48.60","2014-02-03 21:07:06","MS90_695","WRMSL","SECT5332871","55983781","","",""
"349","U1431","D","31","X","6","","85.2","283.152","283.025","44.40","2014-02-03 21:07:06","MS90_695","WRMSL","SECT5332871","55983781","","",""
"349","U1431","D","31","X","6","","87.7","283.177","283.050","42.00","2014-02-03 21:07:06","MS90_695","WRMSL","SECT5332871","55983781","","",""
"349","U1431","D","31","X","6","","90.2","283.202","283.074","45.80","2014-02-03 21:07:06","MS90_695","WRMSL","SECT5332871","55983781","","",""
"349","U1431","D","31","X","6","","92.7","283.227","283.099","50.60","2014-02-03 21:07:06","MS90_695","WRMSL","SECT5332871","55983781","","",""
"349","U1431","D","31","X","6","","95.2","283.252","283.124","50.20","2014-02-03 21:07:06","MS90_695","WRMSL","SECT5332871","55983781","","",""
"349","U1431","D","31","X","6","","97.7","283.277","283.148","48.60","2014-02-03 21:07:06","MS90_695","WRMSL","SECT5332871","55983781","","",""
"349","U1431","D","31","X","6","","100.2","283.302","283.173","46.60","2014-02-03 21:07:06","MS90_695","WRMSL","SECT5332871","55983781","","",""
"349","U1431","D","31","X","6","","102.7","283.327","283.197","45.80","2014-02-03 21:07:06","MS90_695","WRMSL","SECT5332871","55983781","","",""
"349","U1431","D","31","X","6","","105.2","283.352","283.222","45.40","2014-02-03 21:07:06","MS90_695","WRMSL","SECT5332871","55983781","","",""
"349","U1431","D","31","X","6","","107.7","283.377","283.247","43.60","2014-02-03 21:07:06","MS90_695","WRMSL","SECT5332871","55983781","","",""
"349","U1431","D","31","X","6","","110.2","283.402","283.271","41.80","2014-02-03 21:07:06","MS90_695","WRMSL","SECT5332871","55983781","","",""
"349","U1431","D","31","X","6","","112.7","283.427","283.296","43.20","2014-02-03 21:07:06","MS90_695","WRMSL","SECT5332871","55983781","","",""
"349","U1431","D","31","X","6","","115.2","283.452","283.320","45.00","2014-02-03 21:07:06","MS90_695","WRMSL","SECT5332871","55983781","","",""
"349","U1431","D","31","X","6","","117.7","283.477","283.345","52.40","2014-02-03 21:07:06","MS90_695","WRMSL","SECT5332871","55983781","","",""
"349","U1431","D","31","X","6","","120.2","283.502","283.370","59.20","2014-02-03 21:07:06","MS90_695","WRMSL","SECT5332871","55983781","","",""
"349","U1431","D","31","X","6","","122.7","283.527","283.394","52.00","2014-02-03 21:07:06","MS90_695","WRMSL","SECT5332871","55983781","","",""
"349","U1431","D","31","X","7","","2.3","283.573","283.440","47.00","2014-02-03 21:12:43","MS90_695","WRMSL","SECT5332901","55985011","","",""
"349","U1431","D","31","X","7","","4.8","283.598","283.464","48.00","2014-02-03 21:12:43","MS90_695","WRMSL","SECT5332901","55985011","","",""
"349","U1431","D","31","X","7","","7.3","283.623","283.489","45.60","2014-02-03 21:12:43","MS90_695","WRMSL","SECT5332901","55985011","","",""
"349","U1431","D","31","X","7","","9.8","283.648","283.513","43.40","2014-02-03 21:12:43","MS90_695","WRMSL","SECT5332901","55985011","","",""
"349","U1431","D","31","X","7","","12.3","283.673","283.538","43.40","2014-02-03 21:12:43","MS90_695","WRMSL","SECT5332901","55985011","","",""
"349","U1431","D","31","X","7","","14.8","283.698","283.563","43.00","2014-02-03 21:12:43","MS90_695","WRMSL","SECT5332901","55985011","","",""
"349","U1431","D","31","X","7","","17.3","283.723","283.587","47.60","2014-02-03 21:12:43","MS90_695","WRMSL","SECT5332901","55985011","","",""
"349","U1431","D","31","X","7","","19.8","283.748","283.612","53.20","2014-02-03 21:12:43","MS90_695","WRMSL","SECT5332901","55985011","","",""
"349","U1431","D","31","X","7","","22.3","283.773","283.636","53.20","2014-02-03 21:12:43","MS90_695","WRMSL","SECT5332901","55985011","","",""
"349","U1431","D","31","X","7","","24.8","283.798","283.661","51.20","2014-02-03 21:12:43","MS90_695","WRMSL","SECT5332901","55985011","","",""
"349","U1431","D","31","X","7","","27.3","283.823","283.686","50.40","2014-02-03 21:12:43","MS90_695","WRMSL","SECT5332901","55985011","","",""
"349","U1431","D","31","X","7","","29.8","283.848","283.710","53.80","2014-02-03 21:12:43","MS90_695","WRMSL","SECT5332901","55985011","","",""
"349","U1431","D","31","X","7","","32.3","283.873","283.735","68.00","2014-02-03 21:12:43","MS90_695","WRMSL","SECT5332901","55985011","","",""
"349","U1431","D","31","X","7","","34.8","283.898","283.760","79.40","2014-02-03 21:12:43","MS90_695","WRMSL","SECT5332901","55985011","","",""
"349","U1431","D","31","X","7","","37.3","283.923","283.784","79.00","2014-02-03 21:12:43","MS90_695","WRMSL","SECT5332901","55985011","","",""
"349","U1431","D","31","X","7","","39.8","283.948","283.809","78.00","2014-02-03 21:12:43","MS90_695","WRMSL","SECT5332901","55985011","","",""
"349","U1431","D","31","X","7","","42.3","283.973","283.834","74.00","2014-02-03 21:12:43","MS90_695","WRMSL","SECT5332901","55985011","","",""
"349","U1431","D","31","X","7","","44.8","283.998","283.858","67.00","2014-02-03 21:12:43","MS90_695","WRMSL","SECT5332901","55985011","","",""
"349","U1431","D","31","X","7","","47.3","284.023","283.883","56.40","2014-02-03 21:12:43","MS90_695","WRMSL","SECT5332901","55985011","","",""
"349","U1431","D","31","X","7","","49.8","284.048","283.907","52.40","2014-02-03 21:12:43","MS90_695","WRMSL","SECT5332901","55985011","","",""
"349","U1431","D","31","X","7","","52.3","284.073","283.932","51.00","2014-02-03 21:12:43","MS90_695","WRMSL","SECT5332901","55985011","","",""
"349","U1431","D","31","X","7","","54.8","284.098","283.957","49.20","2014-02-03 21:12:43","MS90_695","WRMSL","SECT5332901","55985011","","",""
"349","U1431","D","31","X","7","","57.3","284.123","283.981","50.00","2014-02-03 21:12:43","MS90_695","WRMSL","SECT5332901","55985011","","",""
"349","U1431","D","31","X","7","","59.8","284.148","284.006","59.00","2014-02-03 21:12:43","MS90_695","WRMSL","SECT5332901","55985011","","",""
"349","U1431","D","31","X","7","","62.3","284.173","284.031","75.80","2014-02-03 21:12:43","MS90_695","WRMSL","SECT5332901","55985011","","",""
"349","U1431","D","31","X","7","","64.8","284.198","284.055","87.80","2014-02-03 21:12:43","MS90_695","WRMSL","SECT5332901","55985011","","",""
"349","U1431","D","31","X","7","","67.3","284.223","284.080","86.60","2014-02-03 21:12:43","MS90_695","WRMSL","SECT5332901","55985011","","",""
"349","U1431","D","31","X","7","","69.8","284.248","284.104","71.20","2014-02-03 21:12:43","MS90_695","WRMSL","SECT5332901","55985011","","",""
"349","U1431","D","31","X","7","","72.3","284.273","284.129","44.00","2014-02-03 21:12:43","MS90_695","WRMSL","SECT5332901","55985011","","",""
"349","U1431","D","31","X","CC","","2.5","284.325","284.180","21.20","2014-02-04 20:18:47","MS90_695","WRMSL","SECT5332931","56219241","","",""
"349","U1431","D","31","X","CC","","5.0","284.350","284.205","22.00","2014-02-04 20:18:47","MS90_695","WRMSL","SECT5332931","56219241","","",""
"349","U1431","D","31","X","CC","","7.5","284.375","284.230","19.80","2014-02-04 20:18:47","MS90_695","WRMSL","SECT5332931","56219241","","",""
"349","U1431","D","31","X","CC","","10.0","284.400","284.254","16.60","2014-02-04 20:18:47","MS90_695","WRMSL","SECT5332931","56219241","","",""
"349","U1431","D","31","X","CC","","12.5","284.425","284.279","16.40","2014-02-04 20:18:47","MS90_695","WRMSL","SECT5332931","56219241","","",""
"349","U1431","D","31","X","CC","","15.0","284.450","284.303","22.20","2014-02-04 20:18:47","MS90_695","WRMSL","SECT5332931","56219241","","",""
"349","U1431","D","31","X","CC","","17.5","284.475","284.328","33.00","2014-02-04 20:18:47","MS90_695","WRMSL","SECT5332931","56219241","","",""
"349","U1431","D","31","X","CC","","20.0","284.500","284.352","38.20","2014-02-04 20:18:47","MS90_695","WRMSL","SECT5332931","56219241","","",""
"349","U1431","D","31","X","CC","","22.5","284.525","284.377","41.60","2014-02-04 20:18:47","MS90_695","WRMSL","SECT5332931","56219241","","",""
"349","U1431","D","31","X","CC","","25.0","284.550","284.402","39.20","2014-02-04 20:18:47","MS90_695","WRMSL","SECT5332931","56219241","","",""
"349","U1431","D","31","X","CC","","27.5","284.575","284.426","33.40","2014-02-04 20:18:47","MS90_695","WRMSL","SECT5332931","56219241","","",""
"349","U1431","D","31","X","CC","","30.0","284.600","284.451","15.60","2014-02-04 20:18:47","MS90_695","WRMSL","SECT5332931","56219241","","",""
"349","U1431","D","31","X","CC","","32.5","284.625","284.475","3.40","2014-02-04 20:18:47","MS90_695","WRMSL","SECT5332931","56219241","","",""
"349","U1431","D","32","X","1","","0.0","284.500","284.500","16.40","2014-02-03 21:31:43","MS90_695","WRMSL","SECT5333331","56007351","","",""
"349","U1431","D","32","X","1","","2.5","284.525","284.525","41.80","2014-02-03 21:31:43","MS90_695","WRMSL","SECT5333331","56007351","","",""
"349","U1431","D","32","X","1","","5.0","284.550","284.550","43.40","2014-02-03 21:31:43","MS90_695","WRMSL","SECT5333331","56007351","","",""
"349","U1431","D","32","X","1","","7.5","284.575","284.575","37.40","2014-02-03 21:31:43","MS90_695","WRMSL","SECT5333331","56007351","","",""
"349","U1431","D","32","X","1","","10.0","284.600","284.600","37.00","2014-02-03 21:31:43","MS90_695","WRMSL","SECT5333331","56007351","","",""
"349","U1431","D","32","X","1","","12.5","284.625","284.625","28.00","2014-02-03 21:31:43","MS90_695","WRMSL","SECT5333331","56007351","","",""
"349","U1431","D","32","X","1","","15.0","284.650","284.650","19.40","2014-02-03 21:31:43","MS90_695","WRMSL","SECT5333331","56007351","","",""
"349","U1431","D","32","X","1","","17.5","284.675","284.675","15.60","2014-02-03 21:31:43","MS90_695","WRMSL","SECT5333331","56007351","","",""
"349","U1431","D","32","X","1","","20.0","284.700","284.700","14.80","2014-02-03 21:31:43","MS90_695","WRMSL","SECT5333331","56007351","","",""
"349","U1431","D","32","X","1","","22.5","284.725","284.725","14.40","2014-02-03 21:31:43","MS90_695","WRMSL","SECT5333331","56007351","","",""
"349","U1431","D","32","X","1","","25.0","284.750","284.750","14.00","2014-02-03 21:31:43","MS90_695","WRMSL","SECT5333331","56007351","","",""
"349","U1431","D","32","X","1","","27.5","284.775","284.775","14.00","2014-02-03 21:31:43","MS90_695","WRMSL","SECT5333331","56007351","","",""
"349","U1431","D","32","X","1","","30.0","284.800","284.800","15.20","2014-02-03 21:31:43","MS90_695","WRMSL","SECT5333331","56007351","","",""
"349","U1431","D","32","X","1","","32.5","284.825","284.825","13.80","2014-02-03 21:31:43","MS90_695","WRMSL","SECT5333331","56007351","","",""
"349","U1431","D","32","X","1","","35.0","284.850","284.850","14.80","2014-02-03 21:31:43","MS90_695","WRMSL","SECT5333331","56007351","","",""
"349","U1431","D","32","X","1","","37.5","284.875","284.875","15.40","2014-02-03 21:31:43","MS90_695","WRMSL","SECT5333331","56007351","","",""
"349","U1431","D","32","X","1","","40.0","284.900","284.900","14.80","2014-02-03 21:31:43","MS90_695","WRMSL","SECT5333331","56007351","","",""
"349","U1431","D","32","X","1","","42.5","284.925","284.925","15.00","2014-02-03 21:31:43","MS90_695","WRMSL","SECT5333331","56007351","","",""
"349","U1431","D","32","X","1","","45.0","284.950","284.950","14.60","2014-02-03 21:31:43","MS90_695","WRMSL","SECT5333331","56007351","","",""
"349","U1431","D","32","X","1","","47.5","284.975","284.975","15.00","2014-02-03 21:31:43","MS90_695","WRMSL","SECT5333331","56007351","","",""
"349","U1431","D","32","X","1","","50.0","285.000","285.000","15.00","2014-02-03 21:31:43","MS90_695","WRMSL","SECT5333331","56007351","","",""
"349","U1431","D","32","X","1","","52.5","285.025","285.025","16.00","2014-02-03 21:31:43","MS90_695","WRMSL","SECT5333331","56007351","","",""
"349","U1431","D","32","X","1","","55.0","285.050","285.050","15.20","2014-02-03 21:31:43","MS90_695","WRMSL","SECT5333331","56007351","","",""
"349","U1431","D","32","X","1","","57.5","285.075","285.075","13.20","2014-02-03 21:31:43","MS90_695","WRMSL","SECT5333331","56007351","","",""
"349","U1431","D","32","X","1","","60.0","285.100","285.100","14.80","2014-02-03 21:31:43","MS90_695","WRMSL","SECT5333331","56007351","","",""
"349","U1431","D","32","X","1","","62.5","285.125","285.125","15.00","2014-02-03 21:31:43","MS90_695","WRMSL","SECT5333331","56007351","","",""
"349","U1431","D","32","X","1","","65.0","285.150","285.150","15.40","2014-02-03 21:31:43","MS90_695","WRMSL","SECT5333331","56007351","","",""
"349","U1431","D","32","X","1","","67.5","285.175","285.175","17.00","2014-02-03 21:31:43","MS90_695","WRMSL","SECT5333331","56007351","","",""
"349","U1431","D","32","X","1","","70.0","285.200","285.200","25.80","2014-02-03 21:31:43","MS90_695","WRMSL","SECT5333331","56007351","","",""
"349","U1431","D","32","X","1","","72.5","285.225","285.225","30.20","2014-02-03 21:31:43","MS90_695","WRMSL","SECT5333331","56007351","","",""
"349","U1431","D","32","X","1","","75.0","285.250","285.250","40.80","2014-02-03 21:31:43","MS90_695","WRMSL","SECT5333331","56007351","","",""
"349","U1431","D","32","X","1","","77.5","285.275","285.275","47.40","2014-02-03 21:31:43","MS90_695","WRMSL","SECT5333331","56007351","","",""
"349","U1431","D","32","X","1","","80.0","285.300","285.300","47.00","2014-02-03 21:31:43","MS90_695","WRMSL","SECT5333331","56007351","","",""
"349","U1431","D","32","X","1","","82.5","285.325","285.325","46.00","2014-02-03 21:31:43","MS90_695","WRMSL","SECT5333331","56007351","","",""
"349","U1431","D","32","X","1","","85.0","285.350","285.350","46.80","2014-02-03 21:31:43","MS90_695","WRMSL","SECT5333331","56007351","","",""
"349","U1431","D","32","X","1","","87.5","285.375","285.375","57.00","2014-02-03 21:31:43","MS90_695","WRMSL","SECT5333331","56007351","","",""
"349","U1431","D","32","X","1","","90.0","285.400","285.400","68.00","2014-02-03 21:31:43","MS90_695","WRMSL","SECT5333331","56007351","","",""
"349","U1431","D","32","X","1","","92.5","285.425","285.425","72.00","2014-02-03 21:31:43","MS90_695","WRMSL","SECT5333331","56007351","","",""
"349","U1431","D","32","X","1","","95.0","285.450","285.450","70.60","2014-02-03 21:31:43","MS90_695","WRMSL","SECT5333331","56007351","","",""
"349","U1431","D","32","X","1","","97.5","285.475","285.475","67.80","2014-02-03 21:31:43","MS90_695","WRMSL","SECT5333331","56007351","","",""
"349","U1431","D","32","X","1","","100.0","285.500","285.500","63.00","2014-02-03 21:31:43","MS90_695","WRMSL","SECT5333331","56007351","","",""
