"Exp","Site","Hole","Core","Type","Sect","A/W","Offset (cm)","Depth CSF-A (m)","Depth CSF-B (m)","Bulk density (GRA)","Timestamp (UTC)","Instrument","Instrument group","Text ID","Test No.","Sample comments","Test comments","Result comments"
"349","U1431","E","23","R","3","","56.9","761.599","761.599","1.51","2014-02-10 01:58:38","GRA1","WRMSL","SECT5395051","56836221","","",""
"349","U1431","E","23","R","3","","59.4","761.624","761.624","0.157","2014-02-10 01:58:38","GRA1","WRMSL","SECT5395051","56836221","","",""
"349","U1431","E","23","R","3","","61.9","761.649","761.649","1.566","2014-02-10 01:58:38","GRA1","WRMSL","SECT5395051","56836221","","",""
"349","U1431","E","23","R","3","","64.4","761.674","761.674","1.551","2014-02-10 01:58:38","GRA1","WRMSL","SECT5395051","56836221","","",""
"349","U1431","E","23","R","3","","66.9","761.699","761.699","1.592","2014-02-10 01:58:38","GRA1","WRMSL","SECT5395051","56836221","","",""
"349","U1431","E","23","R","3","","69.4","761.724","761.724","1.539","2014-02-10 01:58:38","GRA1","WRMSL","SECT5395051","56836221","","",""
"349","U1431","E","23","R","3","","71.9","761.749","761.749","1.566","2014-02-10 01:58:38","GRA1","WRMSL","SECT5395051","56836221","","",""
"349","U1431","E","23","R","3","","74.4","761.774","761.774","1.521","2014-02-10 01:58:38","GRA1","WRMSL","SECT5395051","56836221","","",""
"349","U1431","E","23","R","3","","76.9","761.799","761.799","1.577","2014-02-10 01:58:38","GRA1","WRMSL","SECT5395051","56836221","","",""
"349","U1431","E","23","R","3","","79.4","761.824","761.824","1.252","2014-02-10 01:58:38","GRA1","WRMSL","SECT5395051","56836221","","",""
"349","U1431","E","23","R","3","","81.9","761.849","761.849","1.508","2014-02-10 01:58:38","GRA1","WRMSL","SECT5395051","56836221","","",""
"349","U1431","E","23","R","3","","84.4","761.874","761.874","1.546","2014-02-10 01:58:38","GRA1","WRMSL","SECT5395051","56836221","","",""
"349","U1431","E","23","R","3","","86.9","761.899","761.899","1.522","2014-02-10 01:58:38","GRA1","WRMSL","SECT5395051","56836221","","",""
"349","U1431","E","23","R","3","","89.4","761.924","761.924","1.518","2014-02-10 01:58:38","GRA1","WRMSL","SECT5395051","56836221","","",""
"349","U1431","E","23","R","3","","91.9","761.949","761.949","1.523","2014-02-10 01:58:38","GRA1","WRMSL","SECT5395051","56836221","","",""
"349","U1431","E","23","R","3","","94.4","761.974","761.974","0.34","2014-02-10 01:58:38","GRA1","WRMSL","SECT5395051","56836221","","",""
"349","U1431","E","23","R","3","","96.9","761.999","761.999","1.61","2014-02-10 01:58:38","GRA1","WRMSL","SECT5395051","56836221","","",""
"349","U1431","E","23","R","3","","99.4","762.024","762.024","1.498","2014-02-10 01:58:38","GRA1","WRMSL","SECT5395051","56836221","","",""
"349","U1431","E","23","R","3","","101.9","762.049","762.049","1.501","2014-02-10 01:58:38","GRA1","WRMSL","SECT5395051","56836221","","",""
"349","U1431","E","23","R","3","","104.4","762.074","762.074","1.51","2014-02-10 01:58:38","GRA1","WRMSL","SECT5395051","56836221","","",""
"349","U1431","E","23","R","3","","106.9","762.099","762.099","1.521","2014-02-10 01:58:38","GRA1","WRMSL","SECT5395051","56836221","","",""
"349","U1431","E","23","R","3","","109.4","762.124","762.124","1.25","2014-02-10 01:58:38","GRA1","WRMSL","SECT5395051","56836221","","",""
"349","U1431","E","23","R","3","","111.9","762.149","762.149","0.222","2014-02-10 01:58:38","GRA1","WRMSL","SECT5395051","56836221","","",""
"349","U1431","E","23","R","3","","114.4","762.174","762.174","1.331","2014-02-10 01:58:38","GRA1","WRMSL","SECT5395051","56836221","","",""
"349","U1431","E","23","R","3","","116.9","762.199","762.199","1.383","2014-02-10 01:58:38","GRA1","WRMSL","SECT5395051","56836221","","",""
"349","U1431","E","23","R","3","","119.4","762.224","762.224","0.671","2014-02-10 01:58:38","GRA1","WRMSL","SECT5395051","56836221","","",""
"349","U1431","E","23","R","3","","121.9","762.249","762.249","1.34","2014-02-10 01:58:38","GRA1","WRMSL","SECT5395051","56836221","","",""
"349","U1431","E","23","R","3","","124.4","762.274","762.274","1.499","2014-02-10 01:58:38","GRA1","WRMSL","SECT5395051","56836221","","",""
"349","U1431","E","23","R","3","","126.9","762.299","762.299","1.503","2014-02-10 01:58:38","GRA1","WRMSL","SECT5395051","56836221","","",""
"349","U1431","E","23","R","3","","129.4","762.324","762.324","1.376","2014-02-10 01:58:38","GRA1","WRMSL","SECT5395051","56836221","","",""
"349","U1431","E","23","R","3","","131.9","762.349","762.349","-0.137","2014-02-10 01:58:38","GRA1","WRMSL","SECT5395051","56836221","","",""
"349","U1431","E","23","R","3","","134.4","762.374","762.374","-0.232","2014-02-10 01:58:38","GRA1","WRMSL","SECT5395051","56836221","","",""
"349","U1431","E","23","R","3","","136.9","762.399","762.399","-0.107","2014-02-10 01:58:38","GRA1","WRMSL","SECT5395051","56836221","","",""
"349","U1431","E","24","R","1","","0.0","768.200","768.200","0.25","2014-02-10 03:07:03","GRA1","WRMSL","SECT5396141","56850691","","",""
"349","U1431","E","24","R","1","","2.5","768.225","768.225","1.458","2014-02-10 03:07:03","GRA1","WRMSL","SECT5396141","56850691","","",""
"349","U1431","E","24","R","1","","5.0","768.250","768.250","0.816","2014-02-10 03:07:03","GRA1","WRMSL","SECT5396141","56850691","","",""
"349","U1431","E","24","R","1","","7.5","768.275","768.275","1.036","2014-02-10 03:07:03","GRA1","WRMSL","SECT5396141","56850691","","",""
"349","U1431","E","24","R","1","","10.0","768.300","768.300","1.366","2014-02-10 03:07:03","GRA1","WRMSL","SECT5396141","56850691","","",""
"349","U1431","E","24","R","1","","12.5","768.325","768.325","1.483","2014-02-10 03:07:03","GRA1","WRMSL","SECT5396141","56850691","","",""
"349","U1431","E","24","R","1","","15.0","768.350","768.350","1.467","2014-02-10 03:07:03","GRA1","WRMSL","SECT5396141","56850691","","",""
"349","U1431","E","24","R","1","","17.5","768.375","768.375","1.446","2014-02-10 03:07:03","GRA1","WRMSL","SECT5396141","56850691","","",""
"349","U1431","E","24","R","1","","20.0","768.400","768.400","0.431","2014-02-10 03:07:03","GRA1","WRMSL","SECT5396141","56850691","","",""
"349","U1431","E","24","R","1","","22.5","768.425","768.425","1.477","2014-02-10 03:07:03","GRA1","WRMSL","SECT5396141","56850691","","",""
"349","U1431","E","24","R","1","","25.0","768.450","768.450","1.391","2014-02-10 03:07:03","GRA1","WRMSL","SECT5396141","56850691","","",""
"349","U1431","E","24","R","1","","27.5","768.475","768.475","1.448","2014-02-10 03:07:03","GRA1","WRMSL","SECT5396141","56850691","","",""
"349","U1431","E","24","R","1","","30.0","768.500","768.500","1.479","2014-02-10 03:07:03","GRA1","WRMSL","SECT5396141","56850691","","",""
"349","U1431","E","24","R","1","","32.5","768.525","768.525","1.501","2014-02-10 03:07:03","GRA1","WRMSL","SECT5396141","56850691","","",""
"349","U1431","E","24","R","1","","35.0","768.550","768.550","1.524","2014-02-10 03:07:03","GRA1","WRMSL","SECT5396141","56850691","","",""
"349","U1431","E","24","R","1","","37.5","768.575","768.575","1.535","2014-02-10 03:07:03","GRA1","WRMSL","SECT5396141","56850691","","",""
"349","U1431","E","24","R","1","","40.0","768.600","768.600","1.038","2014-02-10 03:07:03","GRA1","WRMSL","SECT5396141","56850691","","",""
"349","U1431","E","24","R","1","","42.5","768.625","768.625","1.107","2014-02-10 03:07:03","GRA1","WRMSL","SECT5396141","56850691","","",""
"349","U1431","E","24","R","1","","45.0","768.650","768.650","1.435","2014-02-10 03:07:03","GRA1","WRMSL","SECT5396141","56850691","","",""
"349","U1431","E","24","R","1","","47.5","768.675","768.675","1.443","2014-02-10 03:07:03","GRA1","WRMSL","SECT5396141","56850691","","",""
"349","U1431","E","24","R","1","","50.0","768.700","768.700","1.496","2014-02-10 03:07:03","GRA1","WRMSL","SECT5396141","56850691","","",""
"349","U1431","E","24","R","1","","52.5","768.725","768.725","1.526","2014-02-10 03:07:03","GRA1","WRMSL","SECT5396141","56850691","","",""
"349","U1431","E","24","R","1","","55.0","768.750","768.750","1.546","2014-02-10 03:07:03","GRA1","WRMSL","SECT5396141","56850691","","",""
"349","U1431","E","24","R","1","","57.5","768.775","768.775","0.245","2014-02-10 03:07:03","GRA1","WRMSL","SECT5396141","56850691","","",""
"349","U1431","E","24","R","1","","60.0","768.800","768.800","1.542","2014-02-10 03:07:03","GRA1","WRMSL","SECT5396141","56850691","","",""
"349","U1431","E","24","R","1","","62.5","768.825","768.825","1.486","2014-02-10 03:07:03","GRA1","WRMSL","SECT5396141","56850691","","",""
"349","U1431","E","24","R","1","","65.0","768.850","768.850","1.491","2014-02-10 03:07:03","GRA1","WRMSL","SECT5396141","56850691","","",""
"349","U1431","E","24","R","1","","67.5","768.875","768.875","1.491","2014-02-10 03:07:03","GRA1","WRMSL","SECT5396141","56850691","","",""
"349","U1431","E","24","R","1","","70.0","768.900","768.900","1.521","2014-02-10 03:07:03","GRA1","WRMSL","SECT5396141","56850691","","",""
"349","U1431","E","24","R","1","","72.5","768.925","768.925","1.506","2014-02-10 03:07:03","GRA1","WRMSL","SECT5396141","56850691","","",""
"349","U1431","E","24","R","1","","75.0","768.950","768.950","0.786","2014-02-10 03:07:03","GRA1","WRMSL","SECT5396141","56850691","","",""
"349","U1431","E","24","R","1","","77.5","768.975","768.975","1.379","2014-02-10 03:07:03","GRA1","WRMSL","SECT5396141","56850691","","",""
"349","U1431","E","24","R","1","","80.0","769.000","769.000","1.412","2014-02-10 03:07:03","GRA1","WRMSL","SECT5396141","56850691","","",""
"349","U1431","E","24","R","1","","82.5","769.025","769.025","1.472","2014-02-10 03:07:03","GRA1","WRMSL","SECT5396141","56850691","","",""
"349","U1431","E","24","R","1","","85.0","769.050","769.050","1.446","2014-02-10 03:07:03","GRA1","WRMSL","SECT5396141","56850691","","",""
"349","U1431","E","24","R","1","","87.5","769.075","769.075","1.507","2014-02-10 03:07:03","GRA1","WRMSL","SECT5396141","56850691","","",""
"349","U1431","E","24","R","1","","90.0","769.100","769.100","1.459","2014-02-10 03:07:03","GRA1","WRMSL","SECT5396141","56850691","","",""
"349","U1431","E","24","R","1","","92.5","769.125","769.125","1.517","2014-02-10 03:07:03","GRA1","WRMSL","SECT5396141","56850691","","",""
"349","U1431","E","24","R","1","","95.0","769.150","769.150","0.493","2014-02-10 03:07:03","GRA1","WRMSL","SECT5396141","56850691","","",""
"349","U1431","E","24","R","1","","97.5","769.175","769.175","1.511","2014-02-10 03:07:03","GRA1","WRMSL","SECT5396141","56850691","","",""
"349","U1431","E","24","R","1","","100.0","769.200","769.200","1.534","2014-02-10 03:07:03","GRA1","WRMSL","SECT5396141","56850691","","",""
"349","U1431","E","24","R","1","","102.5","769.225","769.225","1.516","2014-02-10 03:07:03","GRA1","WRMSL","SECT5396141","56850691","","",""
"349","U1431","E","24","R","1","","105.0","769.250","769.250","1.501","2014-02-10 03:07:03","GRA1","WRMSL","SECT5396141","56850691","","",""
"349","U1431","E","24","R","1","","107.5","769.275","769.275","1.015","2014-02-10 03:07:03","GRA1","WRMSL","SECT5396141","56850691","","",""
"349","U1431","E","24","R","1","","110.0","769.300","769.300","1.34","2014-02-10 03:07:03","GRA1","WRMSL","SECT5396141","56850691","","",""
"349","U1431","E","24","R","1","","112.5","769.325","769.325","1.469","2014-02-10 03:07:03","GRA1","WRMSL","SECT5396141","56850691","","",""
"349","U1431","E","24","R","1","","115.0","769.350","769.350","1.471","2014-02-10 03:07:03","GRA1","WRMSL","SECT5396141","56850691","","",""
"349","U1431","E","24","R","1","","117.5","769.375","769.375","1.531","2014-02-10 03:07:03","GRA1","WRMSL","SECT5396141","56850691","","",""
"349","U1431","E","24","R","1","","120.0","769.400","769.400","1.535","2014-02-10 03:07:03","GRA1","WRMSL","SECT5396141","56850691","","",""
"349","U1431","E","24","R","1","","122.5","769.425","769.425","0.16","2014-02-10 03:07:03","GRA1","WRMSL","SECT5396141","56850691","","",""
"349","U1431","E","24","R","2","","2.3","769.453","769.453","1.538","2014-02-10 03:27:37","GRA1","WRMSL","SECT5396171","56851251","","",""
"349","U1431","E","24","R","2","","4.8","769.478","769.478","1.517","2014-02-10 03:27:37","GRA1","WRMSL","SECT5396171","56851251","","",""
"349","U1431","E","24","R","2","","7.3","769.503","769.503","1.435","2014-02-10 03:27:37","GRA1","WRMSL","SECT5396171","56851251","","",""
"349","U1431","E","24","R","2","","9.8","769.528","769.528","1.467","2014-02-10 03:27:37","GRA1","WRMSL","SECT5396171","56851251","","",""
"349","U1431","E","24","R","2","","12.3","769.553","769.553","1.389","2014-02-10 03:27:37","GRA1","WRMSL","SECT5396171","56851251","","",""
"349","U1431","E","24","R","2","","14.8","769.578","769.578","1.458","2014-02-10 03:27:37","GRA1","WRMSL","SECT5396171","56851251","","",""
"349","U1431","E","24","R","2","","17.3","769.603","769.603","1.476","2014-02-10 03:27:37","GRA1","WRMSL","SECT5396171","56851251","","",""
"349","U1431","E","24","R","2","","19.8","769.628","769.628","1.532","2014-02-10 03:27:37","GRA1","WRMSL","SECT5396171","56851251","","",""
"349","U1431","E","24","R","2","","22.3","769.653","769.653","1.502","2014-02-10 03:27:37","GRA1","WRMSL","SECT5396171","56851251","","",""
"349","U1431","E","24","R","2","","24.8","769.678","769.678","1.493","2014-02-10 03:27:37","GRA1","WRMSL","SECT5396171","56851251","","",""
"349","U1431","E","24","R","2","","27.3","769.703","769.703","0.835","2014-02-10 03:27:37","GRA1","WRMSL","SECT5396171","56851251","","",""
"349","U1431","E","24","R","2","","29.8","769.728","769.728","1.554","2014-02-10 03:27:37","GRA1","WRMSL","SECT5396171","56851251","","",""
"349","U1431","E","24","R","2","","32.3","769.753","769.753","1.4","2014-02-10 03:27:37","GRA1","WRMSL","SECT5396171","56851251","","",""
"349","U1431","E","24","R","2","","34.8","769.778","769.778","1.482","2014-02-10 03:27:37","GRA1","WRMSL","SECT5396171","56851251","","",""
"349","U1431","E","24","R","2","","37.3","769.803","769.803","1.454","2014-02-10 03:27:37","GRA1","WRMSL","SECT5396171","56851251","","",""
"349","U1431","E","24","R","2","","39.8","769.828","769.828","1.177","2014-02-10 03:27:37","GRA1","WRMSL","SECT5396171","56851251","","",""
"349","U1431","E","24","R","2","","42.3","769.853","769.853","0.943","2014-02-10 03:27:37","GRA1","WRMSL","SECT5396171","56851251","","",""
"349","U1431","E","24","R","2","","44.8","769.878","769.878","1.507","2014-02-10 03:27:37","GRA1","WRMSL","SECT5396171","56851251","","",""
"349","U1431","E","24","R","2","","47.3","769.903","769.903","1.575","2014-02-10 03:27:37","GRA1","WRMSL","SECT5396171","56851251","","",""
"349","U1431","E","24","R","2","","49.8","769.928","769.928","1.55","2014-02-10 03:27:37","GRA1","WRMSL","SECT5396171","56851251","","",""
"349","U1431","E","24","R","2","","52.3","769.953","769.953","1.497","2014-02-10 03:27:37","GRA1","WRMSL","SECT5396171","56851251","","",""
"349","U1431","E","24","R","2","","54.8","769.978","769.978","1.48","2014-02-10 03:27:37","GRA1","WRMSL","SECT5396171","56851251","","",""
"349","U1431","E","24","R","2","","57.3","770.003","770.003","0.345","2014-02-10 03:27:37","GRA1","WRMSL","SECT5396171","56851251","","",""
"349","U1431","E","24","R","2","","59.8","770.028","770.028","1.453","2014-02-10 03:27:37","GRA1","WRMSL","SECT5396171","56851251","","",""
"349","U1431","E","24","R","2","","62.3","770.053","770.053","1.502","2014-02-10 03:27:37","GRA1","WRMSL","SECT5396171","56851251","","",""
"349","U1431","E","24","R","2","","64.8","770.078","770.078","1.504","2014-02-10 03:27:37","GRA1","WRMSL","SECT5396171","56851251","","",""
"349","U1431","E","24","R","2","","67.3","770.103","770.103","1.549","2014-02-10 03:27:37","GRA1","WRMSL","SECT5396171","56851251","","",""
"349","U1431","E","24","R","2","","69.8","770.128","770.128","1.048","2014-02-10 03:27:37","GRA1","WRMSL","SECT5396171","56851251","","",""
"349","U1431","E","24","R","2","","72.3","770.153","770.153","1.409","2014-02-10 03:27:37","GRA1","WRMSL","SECT5396171","56851251","","",""
"349","U1431","E","24","R","2","","74.8","770.178","770.178","1.542","2014-02-10 03:27:37","GRA1","WRMSL","SECT5396171","56851251","","",""
"349","U1431","E","24","R","2","","77.3","770.203","770.203","1.531","2014-02-10 03:27:37","GRA1","WRMSL","SECT5396171","56851251","","",""
"349","U1431","E","24","R","2","","79.8","770.228","770.228","1.522","2014-02-10 03:27:37","GRA1","WRMSL","SECT5396171","56851251","","",""
"349","U1431","E","24","R","2","","82.3","770.253","770.253","1.557","2014-02-10 03:27:37","GRA1","WRMSL","SECT5396171","56851251","","",""
"349","U1431","E","24","R","2","","84.8","770.278","770.278","0.507","2014-02-10 03:27:37","GRA1","WRMSL","SECT5396171","56851251","","",""
"349","U1431","E","24","R","2","","87.3","770.303","770.303","1.495","2014-02-10 03:27:37","GRA1","WRMSL","SECT5396171","56851251","","",""
"349","U1431","E","24","R","2","","89.8","770.328","770.328","1.503","2014-02-10 03:27:37","GRA1","WRMSL","SECT5396171","56851251","","",""
"349","U1431","E","24","R","2","","92.3","770.353","770.353","1.514","2014-02-10 03:27:37","GRA1","WRMSL","SECT5396171","56851251","","",""
"349","U1431","E","24","R","2","","94.8","770.378","770.378","0.59","2014-02-10 03:27:37","GRA1","WRMSL","SECT5396171","56851251","","",""
"349","U1431","E","24","R","2","","97.3","770.403","770.403","1.514","2014-02-10 03:27:37","GRA1","WRMSL","SECT5396171","56851251","","",""
"349","U1431","E","24","R","2","","99.8","770.428","770.428","1.514","2014-02-10 03:27:37","GRA1","WRMSL","SECT5396171","56851251","","",""
"349","U1431","E","24","R","2","","102.3","770.453","770.453","1.552","2014-02-10 03:27:37","GRA1","WRMSL","SECT5396171","56851251","","",""
"349","U1431","E","24","R","2","","104.8","770.478","770.478","0.368","2014-02-10 03:27:37","GRA1","WRMSL","SECT5396171","56851251","","",""
"349","U1431","E","24","R","2","","107.3","770.503","770.503","1.551","2014-02-10 03:27:37","GRA1","WRMSL","SECT5396171","56851251","","",""
"349","U1431","E","24","R","2","","109.8","770.528","770.528","1.524","2014-02-10 03:27:37","GRA1","WRMSL","SECT5396171","56851251","","",""
"349","U1431","E","24","R","2","","112.3","770.553","770.553","1.475","2014-02-10 03:27:37","GRA1","WRMSL","SECT5396171","56851251","","",""
"349","U1431","E","24","R","2","","114.8","770.578","770.578","1.498","2014-02-10 03:27:37","GRA1","WRMSL","SECT5396171","56851251","","",""
"349","U1431","E","24","R","2","","117.3","770.603","770.603","0.674","2014-02-10 03:27:37","GRA1","WRMSL","SECT5396171","56851251","","",""
"349","U1431","E","24","R","2","","119.8","770.628","770.628","1.541","2014-02-10 03:27:37","GRA1","WRMSL","SECT5396171","56851251","","",""
"349","U1431","E","24","R","2","","122.3","770.653","770.653","1.507","2014-02-10 03:27:37","GRA1","WRMSL","SECT5396171","56851251","","",""
"349","U1431","E","24","R","2","","124.8","770.678","770.678","0.752","2014-02-10 03:27:37","GRA1","WRMSL","SECT5396171","56851251","","",""
"349","U1431","E","24","R","2","","127.3","770.703","770.703","1.434","2014-02-10 03:27:37","GRA1","WRMSL","SECT5396171","56851251","","",""
"349","U1431","E","24","R","2","","129.8","770.728","770.728","1.51","2014-02-10 03:27:37","GRA1","WRMSL","SECT5396171","56851251","","",""
"349","U1431","E","24","R","2","","132.3","770.753","770.753","1.536","2014-02-10 03:27:37","GRA1","WRMSL","SECT5396171","56851251","","",""
"349","U1431","E","24","R","2","","134.8","770.778","770.778","1.492","2014-02-10 03:27:37","GRA1","WRMSL","SECT5396171","56851251","","",""
"349","U1431","E","24","R","2","","137.3","770.803","770.803","0.646","2014-02-10 03:27:37","GRA1","WRMSL","SECT5396171","56851251","","",""
"349","U1431","E","24","R","3","","0.2","770.812","770.812","0.37","2014-02-10 03:38:31","GRA1","WRMSL","SECT5396201","56854951","","",""
"349","U1431","E","24","R","3","","2.7","770.837","770.837","1.579","2014-02-10 03:38:31","GRA1","WRMSL","SECT5396201","56854951","","",""
"349","U1431","E","24","R","3","","5.2","770.862","770.862","1.545","2014-02-10 03:38:31","GRA1","WRMSL","SECT5396201","56854951","","",""
"349","U1431","E","24","R","3","","7.7","770.887","770.887","1.482","2014-02-10 03:38:31","GRA1","WRMSL","SECT5396201","56854951","","",""
"349","U1431","E","24","R","3","","10.2","770.912","770.912","0.151","2014-02-10 03:38:31","GRA1","WRMSL","SECT5396201","56854951","","",""
"349","U1431","E","24","R","3","","12.7","770.937","770.937","-0.167","2014-02-10 03:38:31","GRA1","WRMSL","SECT5396201","56854951","","",""
"349","U1431","E","24","R","3","","15.2","770.962","770.962","-0.225","2014-02-10 03:38:31","GRA1","WRMSL","SECT5396201","56854951","","",""
"349","U1431","E","24","R","3","","17.7","770.987","770.987","-0.23","2014-02-10 03:38:31","GRA1","WRMSL","SECT5396201","56854951","","",""
"349","U1431","E","24","R","3","","20.2","771.012","771.012","-0.238","2014-02-10 03:38:31","GRA1","WRMSL","SECT5396201","56854951","","",""
"349","U1431","E","24","R","3","","22.7","771.037","771.037","0.367","2014-02-10 03:38:31","GRA1","WRMSL","SECT5396201","56854951","","",""
"349","U1431","E","24","R","3","","25.2","771.062","771.062","1.526","2014-02-10 03:38:31","GRA1","WRMSL","SECT5396201","56854951","","",""
"349","U1431","E","24","R","3","","27.7","771.087","771.087","1.524","2014-02-10 03:38:31","GRA1","WRMSL","SECT5396201","56854951","","",""
"349","U1431","E","24","R","3","","30.2","771.112","771.112","1.554","2014-02-10 03:38:31","GRA1","WRMSL","SECT5396201","56854951","","",""
"349","U1431","E","24","R","3","","32.7","771.137","771.137","1.538","2014-02-10 03:38:31","GRA1","WRMSL","SECT5396201","56854951","","",""
"349","U1431","E","24","R","3","","35.2","771.162","771.162","0.389","2014-02-10 03:38:31","GRA1","WRMSL","SECT5396201","56854951","","",""
"349","U1431","E","24","R","3","","37.7","771.187","771.187","1.498","2014-02-10 03:38:31","GRA1","WRMSL","SECT5396201","56854951","","",""
"349","U1431","E","24","R","3","","40.2","771.212","771.212","1.516","2014-02-10 03:38:31","GRA1","WRMSL","SECT5396201","56854951","","",""
"349","U1431","E","24","R","3","","42.7","771.237","771.237","1.466","2014-02-10 03:38:31","GRA1","WRMSL","SECT5396201","56854951","","",""
"349","U1431","E","24","R","3","","45.2","771.262","771.262","1.186","2014-02-10 03:38:31","GRA1","WRMSL","SECT5396201","56854951","","",""
"349","U1431","E","24","R","3","","47.7","771.287","771.287","1.545","2014-02-10 03:38:31","GRA1","WRMSL","SECT5396201","56854951","","",""
"349","U1431","E","24","R","3","","50.2","771.312","771.312","1.529","2014-02-10 03:38:31","GRA1","WRMSL","SECT5396201","56854951","","",""
"349","U1431","E","24","R","3","","52.7","771.337","771.337","0.89","2014-02-10 03:38:31","GRA1","WRMSL","SECT5396201","56854951","","",""
"349","U1431","E","24","R","3","","55.2","771.362","771.362","1.2","2014-02-10 03:38:31","GRA1","WRMSL","SECT5396201","56854951","","",""
"349","U1431","E","24","R","3","","57.7","771.387","771.387","1.573","2014-02-10 03:38:31","GRA1","WRMSL","SECT5396201","56854951","","",""
"349","U1431","E","24","R","3","","60.2","771.412","771.412","1.361","2014-02-10 03:38:31","GRA1","WRMSL","SECT5396201","56854951","","",""
"349","U1431","E","24","R","3","","62.7","771.437","771.437","0.42","2014-02-10 03:38:31","GRA1","WRMSL","SECT5396201","56854951","","",""
"349","U1431","E","24","R","3","","65.2","771.462","771.462","1.699","2014-02-10 03:38:31","GRA1","WRMSL","SECT5396201","56854951","","",""
"349","U1431","E","24","R","3","","67.7","771.487","771.487","1.5","2014-02-10 03:38:31","GRA1","WRMSL","SECT5396201","56854951","","",""
"349","U1431","E","24","R","3","","70.2","771.512","771.512","1.523","2014-02-10 03:38:31","GRA1","WRMSL","SECT5396201","56854951","","",""
"349","U1431","E","24","R","3","","72.7","771.537","771.537","1.381","2014-02-10 03:38:31","GRA1","WRMSL","SECT5396201","56854951","","",""
"349","U1431","E","24","R","3","","75.2","771.562","771.562","-0.076","2014-02-10 03:38:31","GRA1","WRMSL","SECT5396201","56854951","","",""
"349","U1431","E","24","R","3","","77.7","771.587","771.587","1.509","2014-02-10 03:38:31","GRA1","WRMSL","SECT5396201","56854951","","",""
"349","U1431","E","24","R","3","","80.2","771.612","771.612","1.548","2014-02-10 03:38:31","GRA1","WRMSL","SECT5396201","56854951","","",""
"349","U1431","E","24","R","3","","82.7","771.637","771.637","1.328","2014-02-10 03:38:31","GRA1","WRMSL","SECT5396201","56854951","","",""
"349","U1431","E","24","R","3","","85.2","771.662","771.662","0.235","2014-02-10 03:38:31","GRA1","WRMSL","SECT5396201","56854951","","",""
"349","U1431","E","24","R","3","","87.7","771.687","771.687","1.564","2014-02-10 03:38:31","GRA1","WRMSL","SECT5396201","56854951","","",""
"349","U1431","E","24","R","3","","90.2","771.712","771.712","1.54","2014-02-10 03:38:31","GRA1","WRMSL","SECT5396201","56854951","","",""
"349","U1431","E","24","R","3","","92.7","771.737","771.737","1.541","2014-02-10 03:38:31","GRA1","WRMSL","SECT5396201","56854951","","",""
"349","U1431","E","24","R","3","","95.2","771.762","771.762","1.481","2014-02-10 03:38:31","GRA1","WRMSL","SECT5396201","56854951","","",""
"349","U1431","E","24","R","3","","97.7","771.787","771.787","0.202","2014-02-10 03:38:31","GRA1","WRMSL","SECT5396201","56854951","","",""
"349","U1431","E","24","R","3","","100.2","771.812","771.812","1.528","2014-02-10 03:38:31","GRA1","WRMSL","SECT5396201","56854951","","",""
"349","U1431","E","24","R","3","","102.7","771.837","771.837","1.575","2014-02-10 03:38:31","GRA1","WRMSL","SECT5396201","56854951","","",""
"349","U1431","E","24","R","3","","105.2","771.862","771.862","0.949","2014-02-10 03:38:31","GRA1","WRMSL","SECT5396201","56854951","","",""
"349","U1431","E","24","R","3","","107.7","771.887","771.887","1.019","2014-02-10 03:38:31","GRA1","WRMSL","SECT5396201","56854951","","",""
"349","U1431","E","24","R","3","","110.2","771.912","771.912","1.522","2014-02-10 03:38:31","GRA1","WRMSL","SECT5396201","56854951","","",""
"349","U1431","E","24","R","3","","112.7","771.937","771.937","1.562","2014-02-10 03:38:31","GRA1","WRMSL","SECT5396201","56854951","","",""
"349","U1431","E","24","R","3","","115.2","771.962","771.962","1.517","2014-02-10 03:38:31","GRA1","WRMSL","SECT5396201","56854951","","",""
"349","U1431","E","24","R","3","","117.7","771.987","771.987","1.164","2014-02-10 03:38:31","GRA1","WRMSL","SECT5396201","56854951","","",""
"349","U1431","E","24","R","3","","120.2","772.012","772.012","1.554","2014-02-10 03:38:31","GRA1","WRMSL","SECT5396201","56854951","","",""
"349","U1431","E","24","R","3","","122.7","772.037","772.037","1.526","2014-02-10 03:38:31","GRA1","WRMSL","SECT5396201","56854951","","",""
"349","U1431","E","24","R","3","","125.2","772.062","772.062","1.479","2014-02-10 03:38:31","GRA1","WRMSL","SECT5396201","56854951","","",""
"349","U1431","E","24","R","3","","127.7","772.087","772.087","1.513","2014-02-10 03:38:31","GRA1","WRMSL","SECT5396201","56854951","","",""
"349","U1431","E","24","R","3","","130.2","772.112","772.112","0.052","2014-02-10 03:38:31","GRA1","WRMSL","SECT5396201","56854951","","",""
"349","U1431","E","24","R","3","","132.7","772.137","772.137","1.461","2014-02-10 03:38:31","GRA1","WRMSL","SECT5396201","56854951","","",""
"349","U1431","E","24","R","3","","135.2","772.162","772.162","1.512","2014-02-10 03:38:31","GRA1","WRMSL","SECT5396201","56854951","","",""
"349","U1431","E","24","R","3","","137.7","772.187","772.187","1.221","2014-02-10 03:38:31","GRA1","WRMSL","SECT5396201","56854951","","",""
"349","U1431","E","24","R","3","","140.2","772.212","772.212","0.634","2014-02-10 03:38:31","GRA1","WRMSL","SECT5396201","56854951","","",""
